FIPS,State,County,"Food, Water and Amenities Score"
8111,CO,San Juan,36.57665083432242
28031,MS,Covington,36.563745974099255
40021,OK,Cherokee,36.52624601189632
28007,MS,Attala,36.468082800393844
13023,GA,Bleckley,36.414716737309675
54081,WV,Raleigh,36.373329218331044
39121,OH,Noble,36.37210275220904
28103,MS,Noxubee,36.34025932564201
1023,AL,Choctaw,36.33251926580759
13017,GA,Ben Hill,36.291408845543124
5013,AR,Calhoun,36.27889692909703
22085,LA,Sabine,36.272153552786534
5000,,,36.25228374467852
5049,AR,Fulton,36.207378844257924
28079,MS,Leake,36.165135832508135
40107,OK,Okfuskee,36.155838840748814
1059,AL,Franklin,36.155200402201366
51027,VA,Buchanan,36.107712707460614
40075,OK,Kiowa,36.07192341975222
12043,FL,Glades,36.071707720245186
40091,OK,McIntosh,36.02553370513791
22061,LA,Lincoln,36.01569265210729
47029,TN,Cocke,35.94290633061414
5121,AR,Randolph,35.883365909120535
1035,AL,Conecuh,35.77345575010584
28017,MS,Chickasaw,35.76498892110432
49017,UT,Garfield,35.76246370447052
16033,ID,Clark,35.74707094826896
40141,OK,Tillman,35.71067842757429
28041,MS,Greene,35.69541120339088
1005,AL,Barbour,35.549466905566696
48445,TX,Terry,35.49219543423333
48359,TX,Oldham,35.48964921402343
21147,KY,McCreary,35.48447362970506
22039,LA,Evangeline,35.47821257102784
5029,AR,Conway,35.46284140087553
5133,AR,Sevier,35.45903427624559
48025,TX,Bee,35.42381998945262
5001,AR,Arkansas,35.401845445172185
22097,LA,St. Landry,35.38379487000431
31165,NE,Sioux,35.337978451400545
54075,WV,Pocahontas,35.28565259958835
29067,MO,Douglas,35.254150940216086
47019,TN,Carter,35.25279674422917
47095,TN,Lake,35.21512581834492
5003,AR,Ashley,35.17019702782396
51105,VA,Lee,35.14558210337702
21013,KY,Bell,35.080829627061576
21095,KY,Harlan,34.99316285668519
29149,MO,Oregon,34.97562837043413
5059,AR,Hot Spring,34.95629192486149
48235,TX,Irion,34.84824032303865
5123,AR,St. Francis,34.84803037243107
40035,OK,Craig,34.81603244922784
37155,NC,Robeson,34.806372853292466
30103,MT,Treasure,34.76527144425913
28097,MS,Montgomery,34.71935687674255
5111,AR,Poinsett,34.7002090553198
48295,TX,Lipscomb,34.66699268018519
22049,LA,Jackson,34.58240125123684
47153,TN,Sequatchie,34.55436546381565
28113,MS,Pike,34.50356620762887
30085,MT,Roosevelt,34.50354288254197
5113,AR,Polk,34.48263300557915
22091,LA,St. Helena,34.48176869823365
31183,NE,Wheeler,34.43605377157117
5057,AR,Hempstead,34.423591756293995
28131,MS,Stone,34.41175215197731
1099,AL,Monroe,34.36253180951039
32021,NV,Mineral,34.232254173547425
40061,OK,Haskell,34.05706627662226
35045,NM,San Juan,34.03899555564221
48393,TX,Roberts,33.9893500490898
35051,NM,Sierra,33.9547484838129
5065,AR,Izard,33.94050628477459
28159,MS,Winston,33.86818515634995
41037,OR,Lake,33.84911589746381
48321,TX,Matagorda,33.765138207683904
5075,AR,Lawrence,33.74617233800506
28067,MS,Jones,33.72039272972708
48457,TX,Tyler,33.7038470848451
31009,NE,Blaine,33.697297503484464
48115,TX,Dawson,33.59452354418205
28123,MS,Scott,33.559984457493165
51091,VA,Highland,33.53799111320735
40069,OK,Johnston,33.53171437215597
39105,OH,Meigs,33.501888674933234
22067,LA,Morehouse,33.21477973984026
45069,SC,Marlboro,33.20277432649958
48269,TX,King,33.16954837358955
13161,GA,Jeff Davis,33.134047337535485
5097,AR,Montgomery,33.048475652298606
22041,LA,Franklin,32.92437140525262
28075,MS,Lauderdale,32.917050785164264
37015,NC,Bertie,32.82159889179458
28003,MS,Alcorn,32.816962114581244
22009,LA,Avoyelles,32.78696501234443
5095,AR,Monroe,32.67065847338656
8033,CO,Dolores,32.59313495011794
28101,MS,Newton,32.50944725768046
28000,,,32.464301777089815
21129,KY,Lee,32.457063154820275
40133,OK,Seminole,32.43941558190367
48311,TX,McMullen,32.34916206152523
22065,LA,Madison,32.33818638309938
48327,TX,Menard,32.312760993563295
48465,TX,Val Verde,32.25764038672679
41069,OR,Wheeler,32.22226178091622
28037,MS,Franklin,32.21617105283956
21131,KY,Leslie,32.157954325275476
29179,MO,Reynolds,32.15545751604559
13093,GA,Dooly,32.10651025807438
35047,NM,San Miguel,32.03554870314183
21153,KY,Magoffin,31.857672777656465
5073,AR,Lafayette,31.82484134456777
35029,NM,Luna,31.7979229527646
53019,WA,Ferry,31.68709749474953
5039,AR,Dallas,31.683833673081086
47151,TN,Scott,31.660832439841013
48079,TX,Cochran,31.558261672915116
28129,MS,Smith,31.549915024502805
30051,MT,Liberty,31.536378083945348
5067,AR,Jackson,31.4317961951788
48283,TX,La Salle,31.378052818838896
48249,TX,Jim Wells,31.324463337361166
5017,AR,Chicot,31.272795910532064
5127,AR,Scott,31.213757664160696
48447,TX,Throckmorton,31.19596658823164
5077,AR,Lee,31.02024621566689
17059,IL,Gallatin,30.971039255838946
5135,AR,Sharp,30.957548157076936
40067,OK,Jefferson,30.912123549070497
29153,MO,Ozark,30.816492098630864
40001,OK,Adair,30.700654991489866
29011,MO,Barton,30.67690122947852
21051,KY,Clay,30.486709316596592
30037,MT,Golden Valley,30.4211945317682
1025,AL,Clarke,30.40496488423804
13001,GA,Appling,30.389004443797543
5079,AR,Lincoln,30.32715577373746
48487,TX,Wilbarger,30.267412942090285
5041,AR,Desha,30.192520336294155
48273,TX,Kleberg,30.096239701678257
46041,SD,Dewey,30.022353529034465
29129,MO,Mercer,29.917730561934995
31091,NE,Hooker,29.90990762467787
4012,AZ,La Paz,29.86046519575927
48109,TX,Culberson,29.854536380380367
28077,MS,Lawrence,29.85173071517888
28111,MS,Perry,29.837258117108732
48405,TX,San Augustine,29.633865828493256
28163,MS,Yazoo,29.590110256533755
48443,TX,Terrell,29.500253531783233
28069,MS,Kemper,29.407193419942836
48323,TX,Maverick,29.21745963549986
35006,NM,Cibola,29.10032640742823
32023,NV,Nye,29.098861020037056
40127,OK,Pushmataha,29.024221210301178
35037,NM,Quay,29.018341017362726
13053,GA,Chattahoochee,29.014330964728284
30079,MT,Prairie,28.82593857203835
32009,NV,Esmeralda,28.786501374639318
21121,KY,Knox,28.66920645209342
5071,AR,Johnson,28.466757434129274
5107,AR,Phillips,28.427641889928772
48463,TX,Uvalde,28.42569025656685
31087,NE,Hitchcock,28.404416169632782
28027,MS,Coahoma,28.399763013278452
22111,LA,Union,28.34086448707001
22029,LA,Concordia,28.337346692206623
21189,KY,Owsley,28.20547288196415
51720,VA,Norton,28.191500928045226
29223,MO,Wayne,28.179193471890237
31085,NE,Hayes,28.166482289948448
47067,TN,Hancock,28.00363370736063
1085,AL,Lowndes,27.94121772485953
21025,KY,Breathitt,27.87258865152722
1131,AL,Wilcox,27.786556678029832
29035,MO,Carter,27.773157013312648
40023,OK,Choctaw,27.607412428853895
48137,TX,Edwards,27.59070418078633
28009,MS,Benton,27.285236325095834
46031,SD,Corson,27.14090236148866
28005,MS,Amite,27.131478017688615
48061,TX,Cameron,27.081382539443148
21237,KY,Wolfe,26.992647375595354
28125,MS,Sharkey,26.968581644656126
48081,TX,Coke,26.94742663129328
48437,TX,Swisher,26.935789745075176
48131,TX,Duval,26.907265207020988
13125,GA,Glascock,26.762757690370016
13283,GA,Treutlen,26.592097334939872
48215,TX,Hidalgo,26.40242902465976
28133,MS,Sunflower,26.318025248768464
2164,AK,Lake and Peninsula,26.08005852363116
5137,AR,Stone,25.964661464778743
38085,ND,Sioux,25.95128205357702
48387,TX,Red River,25.889007547271742
46007,SD,Bennett,25.885408833248622
2105,AK,Hoonah-Angoon,25.870548600334292
13271,GA,Telfair,25.765702843340907
48271,TX,Kinney,25.706142836149727
51530,VA,Buena Vista,25.557382104193724
22119,LA,Webster,25.54091028249446
54013,WV,Calhoun,25.28370310835486
17153,IL,Pulaski,25.12930649916832
28011,MS,Bolivar,25.10568164950868
21201,KY,Robertson,25.017496647626647
28015,MS,Carroll,24.984949096955688
29197,MO,Schuyler,24.425857762736413
4017,AZ,Navajo,24.365147091754626
22013,LA,Bienville,24.066333216108962
46137,SD,Ziebach,24.06495024248831
22027,LA,Claiborne,23.58271720718662
13007,GA,Baker,23.568830262298984
48247,TX,Jim Hogg,23.489223120121178
17003,IL,Alexander,23.458319370200076
1011,AL,Bullock,23.369989531124496
48047,TX,Brooks,23.23097986472365
5129,AR,Searcy,23.224571458021625
49037,UT,San Juan,22.965288304036235
2050,AK,Bethel,22.6785666990898
13141,GA,Hancock,22.313683316702416
46102,,,22.238254326939597
28135,MS,Tallahatchie,22.22894450307767
28053,MS,Humphreys,22.178958123484957
1105,AL,Perry,21.93069111050757
46017,SD,Buffalo,21.32491353333971
48505,TX,Zapata,20.80178808680509
28083,MS,Leflore,20.370662594092565
13265,GA,Taliaferro,20.129290700483537
35021,NM,Harding,19.953369334253924
48489,TX,Willacy,19.547870263260823
22035,LA,East Carroll,19.443926952545926
5099,AR,Nevada,19.232207290727352
1063,AL,Greene,18.84427448451101
48507,TX,Zavala,18.743127868566763
46121,SD,Todd,17.767087881532
48377,TX,Presidio,17.459389530659184
37095,NC,Hyde,17.44003564893485
28051,MS,Holmes,17.037568550118287
8023,CO,Costilla,16.219619444092558
35053,NM,Socorro,16.11885273613162
28151,MS,Washington,14.448673757092005
46095,SD,Mellette,14.173015134224991
49031,UT,Piute,14.05748909402327
22107,LA,Tensas,13.435647608719528
48427,TX,Starr,12.839637280981968
35031,NM,McKinley,11.736510834838096
48155,TX,Foard,11.409357619185617
28055,MS,Issaquena,11.100858539906278
35003,NM,Catron,8.269937870487007
48127,TX,Dimmit,8.257634363416493
48045,TX,Briscoe,7.792608396172313
4001,AZ,Apache,7.326953321422333
48229,TX,Hudspeth,6.979580054034319
46071,SD,Jackson,5.896068772296023
48261,TX,Kenedy,5.823526179331542
2290,AK,Yukon-Koyukuk,5.693208144379695
48385,TX,Real,4.614405250890173
28119,MS,Quitman,2.7215346766025004
35033,NM,Mora,1.036583952281449
48101,TX,Cottle,0.0
