FIPS,State,County,Health and Quality of Life Score
39065,OH,Hardin,21.36393119222674
29221,MO,Washington,21.355865969094907
22077,LA,Pointe Coupee,21.313911261129892
45089,SC,Williamsburg,21.310085480620995
47103,TN,Lincoln,21.30966131453876
12107,FL,Putnam,21.29083685772138
48437,TX,Swisher,21.288349236479316
1079,AL,Lawrence,21.287467426560966
5103,AR,Ouachita,21.2666116809633
35021,NM,Harding,21.262907693808277
5137,AR,Stone,21.256306911568
47177,TN,Warren,21.25601164336164
39001,OH,Adams,21.2182555137419
18175,IN,Washington,21.1988480406313
54035,WV,Jackson,21.183375542318778
40067,OK,Jefferson,21.176901671132406
47161,TN,Stewart,21.129390731246524
21099,KY,Hart,21.112759318116993
48343,TX,Morris,21.101436412118677
2188,AK,Northwest Arctic,21.09135622349219
4012,AZ,La Paz,21.0777623849429
13283,GA,Treutlen,21.061647516649472
48241,TX,Jasper,21.04825262055033
2164,AK,Lake and Peninsula,21.03523963577229
47123,TN,Monroe,21.03429995357318
22035,LA,East Carroll,21.032436944881084
47033,TN,Crockett,20.983050249154886
48011,TX,Armstrong,20.97101036464496
29057,MO,Dade,20.962806127913407
45067,SC,Marion,20.958896836074157
13149,GA,Heard,20.92256381922569
12063,FL,Jackson,20.922396085800482
27087,MN,Mahnomen,20.916887576325383
1099,AL,Monroe,20.91003550821935
22001,LA,Acadia,20.852760997860923
13001,GA,Appling,20.847615590757158
47183,TN,Weakley,20.82145777176354
13243,GA,Randolph,20.75153166317209
40135,OK,Sequoyah,20.691944955097654
1107,AL,Pickens,20.67619798115078
5099,AR,Nevada,20.645870175012277
47115,TN,Marion,20.639117539234128
51193,VA,Westmoreland,20.619251394693535
13287,GA,Turner,20.57259400713941
29153,MO,Ozark,20.56290260302626
13027,GA,Brooks,20.547354216208156
5135,AR,Sharp,20.53304856494924
39067,OH,Harrison,20.48672592201776
1075,AL,Lamar,20.481092638756966
5109,AR,Pike,20.425738020524268
1093,AL,Marion,20.42196451319361
40115,OK,Ottawa,20.379777244888157
29017,MO,Bollinger,20.33580299119667
13055,GA,Chattooga,20.316082177802322
30003,MT,Big Horn,20.27121499822689
29223,MO,Wayne,20.2436554180421
22039,LA,Evangeline,20.211209033668016
5079,AR,Lincoln,20.203033202346084
47159,TN,Smith,20.17446555964041
5133,AR,Sevier,20.15869697936399
48311,TX,McMullen,20.142750186154824
48137,TX,Edwards,20.115155447642046
21133,KY,Letcher,20.099995361718456
49031,UT,Piute,20.087111218099093
22007,LA,Assumption,20.066907119626357
5067,AR,Jackson,20.051077370618493
5095,AR,Monroe,19.978121536482714
21011,KY,Bath,19.971165991366764
13163,GA,Jefferson,19.93298157744077
54027,WV,Hampshire,19.881659618678093
8025,CO,Crowley,19.880715410063296
21233,KY,Webster,19.875326040317027
51105,VA,Lee,19.837456833541438
5059,AR,Hot Spring,19.810142857754528
29229,MO,Wright,19.806455097503555
47023,TN,Chester,19.727922952407532
13003,GA,Atkinson,19.71902583810775
13161,GA,Jeff Davis,19.701768209250922
35057,NM,Torrance,19.69213863234835
21023,KY,Bracken,19.686102924189836
54063,WV,Monroe,19.668932179581574
22081,LA,Red River,19.655375633168116
22097,LA,St. Landry,19.643281711300016
13289,GA,Twiggs,19.598636573118416
47039,TN,Decatur,19.590319682288566
13201,GA,Miller,19.551650484629917
47083,TN,Houston,19.537944480790106
13019,GA,Berrien,19.51825432081888
40033,OK,Cotton,19.482727978076376
47099,TN,Lawrence,19.46368710079729
5141,AR,Van Buren,19.455999125950353
5047,AR,Franklin,19.45397952648882
5093,AR,Mississippi,19.427142800328422
5089,AR,Marion,19.419172167100665
22041,LA,Franklin,19.397530903640867
1065,AL,Hale,19.39628163220391
48405,TX,San Augustine,19.36649739846306
22123,LA,West Carroll,19.3571517060967
40091,OK,McIntosh,19.354175747903167
12029,FL,Dixie,19.34768460346423
47041,TN,DeKalb,19.34094757923044
21043,KY,Carter,19.239173948515763
40063,OK,Hughes,19.123782688731943
4017,AZ,Navajo,19.10343991798437
54019,WV,Fayette,19.05515060226402
13193,GA,Macon,19.022353026035336
47137,TN,Pickett,19.01384674137905
5117,AR,Prairie,19.010576592183394
13301,GA,Warren,18.99438758107899
47143,TN,Rhea,18.93915122539479
22111,LA,Union,18.882933926111473
48229,TX,Hudspeth,18.86808569952528
47181,TN,Wayne,18.848035025009317
5121,AR,Randolph,18.830561216311363
21031,KY,Butler,18.817310102749108
1035,AL,Conecuh,18.809152606483508
45033,SC,Dillon,18.695006485611625
54041,WV,Lewis,18.672857059221204
22067,LA,Morehouse,18.615554309401514
46137,SD,Ziebach,18.57705164304954
47153,TN,Sequatchie,18.537705958000526
45061,SC,Lee,18.50340304021959
21181,KY,Nicholas,18.500472970763592
21147,KY,McCreary,18.403981747162202
21201,KY,Robertson,18.340162849706786
13043,GA,Candler,18.30731317305864
21159,KY,Martin,18.215898818371883
47061,TN,Grundy,18.174055073332223
32009,NV,Esmeralda,18.143624715378003
29119,MO,McDonald,18.125137988199135
54091,WV,Taylor,18.070593074901083
1041,AL,Crenshaw,18.01290468859281
47017,TN,Carroll,18.006726436832263
13107,GA,Emanuel,17.89084194016508
22107,LA,Tensas,17.890446594645027
47109,TN,McNairy,17.868282712754628
48387,TX,Red River,17.83432783671037
21129,KY,Lee,17.734052980683675
54031,WV,Hardy,17.702904527241394
40015,OK,Caddo,17.637078531928992
29133,MO,Mississippi,17.615489706020053
47071,TN,Hardin,17.608615975839214
54015,WV,Clay,17.573368547835766
22049,LA,Jackson,17.572027532246715
29059,MO,Dallas,17.561846243834413
51051,VA,Dickenson,17.555747836401302
21075,KY,Fulton,17.545123627253115
47097,TN,Lauderdale,17.534686669495088
5003,AR,Ashley,17.48140486964575
47005,TN,Benton,17.293028477927926
47073,TN,Hawkins,17.287958629345525
5013,AR,Calhoun,17.23197413929878
54099,WV,Wayne,17.19475880583896
21025,KY,Breathitt,17.13136527616017
29085,MO,Hickory,17.101649316357207
47025,TN,Claiborne,17.04578009579558
1053,AL,Escambia,16.923790934456274
39115,OH,Morgan,16.920822132279373
5041,AR,Desha,16.919433255140877
47133,TN,Overton,16.865023593334136
5129,AR,Searcy,16.8099237161986
48155,TX,Foard,16.793615237226096
47049,TN,Fentress,16.765740244169603
5075,AR,Lawrence,16.763966772134477
47081,TN,Hickman,16.68444296971399
47151,TN,Scott,16.672556849858633
12059,FL,Holmes,16.66447652373314
5077,AR,Lee,16.626468767086312
54017,WV,Doddridge,16.597735070003452
21121,KY,Knox,16.565838888657705
12125,FL,Union,16.527560427154242
1105,AL,Perry,16.523190274166527
1129,AL,Washington,16.405849480659004
40029,OK,Coal,16.35174431117191
40061,OK,Haskell,16.33780967853451
29181,MO,Ripley,16.336084236694372
5127,AR,Scott,16.30719089072842
5049,AR,Fulton,16.26507497325657
29143,MO,New Madrid,16.24776457461563
47185,TN,White,16.141266131216945
28053,MS,Humphreys,16.111949998080593
22085,LA,Sabine,16.06658502820286
13141,GA,Hancock,16.04223883642549
47101,TN,Lewis,16.040055321265996
54089,WV,Summers,16.021122421348256
5025,AR,Cleveland,16.018802137269773
54087,WV,Roane,15.956143128642035
1011,AL,Bullock,15.89663313490416
22025,LA,Catahoula,15.887998503290618
13025,GA,Brantley,15.827326107421229
54055,WV,Mercer,15.804083075949075
38005,ND,Benson,15.725001202681641
54105,WV,Wirt,15.675814146016624
47069,TN,Hardeman,15.64737026877026
12047,FL,Hamilton,15.593191414243018
47077,TN,Henderson,15.579091231359723
22117,LA,Washington,15.509026634995891
5073,AR,Lafayette,15.422743191879263
21045,KY,Casey,15.355664241779728
28125,MS,Sharkey,15.342202186717728
39105,OH,Meigs,15.325179799304463
47111,TN,Macon,15.322185217509801
47075,TN,Haywood,15.274205050718786
1061,AL,Geneva,15.244282705139662
47007,TN,Bledsoe,15.172606677821946
30085,MT,Roosevelt,15.060604754525114
40107,OK,Okfuskee,15.038476102345358
22009,LA,Avoyelles,14.893605353224293
39163,OH,Vinton,14.891702976279902
47029,TN,Cocke,14.848855002467044
5107,AR,Phillips,14.713638343026755
30035,MT,Glacier,14.647370013332395
22013,LA,Bienville,14.617001367580935
46041,SD,Dewey,14.560796074041797
54085,WV,Ritchie,14.421201350811398
21095,KY,Harlan,14.279742952495186
54013,WV,Calhoun,14.271110623829912
46095,SD,Mellette,14.21330710081896
47135,TN,Perry,14.21285598844844
47013,TN,Campbell,14.192441840887753
54101,WV,Webster,14.158318138838174
2290,AK,Yukon-Koyukuk,14.14918591301848
35031,NM,McKinley,14.11321339804005
48079,TX,Cochran,14.09312904074672
29155,MO,Pemiscot,13.526629022991132
48351,TX,Newton,13.46201970174045
54053,WV,Mason,13.393027976518901
1063,AL,Greene,13.068351852826508
51027,VA,Buchanan,13.006204151232824
47027,TN,Clay,12.944817938377847
54001,WV,Barbour,12.844521111709895
47173,TN,Union,12.798368147592347
1085,AL,Lowndes,12.655275330062324
47121,TN,Meigs,12.484946899208937
47175,TN,Van Buren,12.361786220971766
47057,TN,Grainger,12.274806146781723
5111,AR,Poinsett,12.253677917865302
22091,LA,St. Helena,12.24684243270616
21119,KY,Knott,12.061709327186486
21135,KY,Lewis,11.713714539632015
46031,SD,Corson,11.623033276524541
47129,TN,Morgan,11.531465537743513
47095,TN,Lake,11.46106164954561
47087,TN,Jackson,11.204121342629177
40001,OK,Adair,11.198856600936915
21153,KY,Magoffin,10.869030047451961
2158,,,10.534037891283992
13065,GA,Clinch,9.712073680638808
54005,WV,Boone,8.51202019689324
1131,AL,Wilcox,8.172309823725259
38085,ND,Sioux,7.903508984873547
21237,KY,Wolfe,7.7379988620873235
54109,WV,Wyoming,7.2069559956747975
47067,TN,Hancock,6.1337081380098075
4001,AZ,Apache,5.436388255516398
54045,WV,Logan,5.141076141116469
54043,WV,Lincoln,5.043017954439415
46121,SD,Todd,4.846776152123795
48261,TX,Kenedy,4.662630383961635
54059,WV,Mingo,1.9330029362676195
54047,WV,McDowell,0.963380610160631
46102,,,0.0
