State,County,Year,Violent Crime,Property Crime
Maine,Cumberland,2020,41,318
Maine,Penobscot,2020,10,304
Maine,Sagadahoc,2020,5,55
Maine,York,2020,18,277
Maine,Aroostook,2020,10,69
Maine,Franklin,2020,3,81
Maine,Hancock,2020,14,105
Maine,Kennebec,2020,33,204
Maine,Knox,2020,4,155
Maine,Lincoln,2020,27,151
Maine,Oxford,2020,26,269
Maine,Piscataquis,2020,7,71
Maine,Somerset,2020,40,277
Maine,Waldo,2020,9,80
Maine,Washington,2020,23,119
Maryland,Montgomery County Police Department,2020,1432,13916
Michigan,Bay,2020,40,395
Michigan,Berrien,2020,116,647
Michigan,Calhoun,2020,143,506
Michigan,Clinton,2020,24,113
Michigan,Eaton,2020,151,913
Michigan,Genesee,2020,105,311
Michigan,Ingham,2020,203,565
Michigan,Ionia,2020,78,166
Michigan,Kalamazoo,2020,384,2774
Michigan,Kent,2020,438,2587
Michigan,Lapeer,2020,57,166
Michigan,Livingston,2020,62,423
Michigan,Macomb,2020,287,848
Michigan,Midland,2020,37,208
Michigan,Montcalm,2020,17,104
Michigan,Oakland,2020,25,23
Michigan,Ottawa,2020,586,1921
Michigan,Saginaw,2020,79,370
Michigan,Shiawassee,2020,19,128
Michigan,St. Clair,2020,138,580
Michigan,Washtenaw,2020,703,1276
Michigan,Wayne,2020,12,0
Michigan,Alcona,2020,16,86
Michigan,Alger,2020,2,7
Michigan,Allegan,2020,94,660
Michigan,Alpena,2020,14,47
Michigan,Antrim,2020,36,161
Michigan,Arenac,2020,46,97
Michigan,Baraga,2020,2,14
Michigan,Barry,2020,46,292
Michigan,Benzie,2020,28,64
Michigan,Branch,2020,13,106
Michigan,Charlevoix,2020,33,77
Michigan,Cheboygan,2020,24,24
Michigan,Chippewa,2020,14,23
Michigan,Clare,2020,66,301
Michigan,Crawford,2020,31,55
Michigan,Delta,2020,4,48
Michigan,Dickinson,2020,0,0
Michigan,Emmet,2020,25,74
Michigan,Gladwin,2020,35,152
Michigan,Gogebic,2020,12,38
Michigan,Grand Traverse,2020,132,446
Michigan,Gratiot,2020,53,228
Michigan,Hillsdale,2020,90,180
Michigan,Houghton,2020,0,10
Michigan,Huron,2020,29,103
Michigan,Iosco,2020,0,7
Michigan,Iron,2020,0,0
Michigan,Isabella,2020,57,287
Michigan,Kalkaska,2020,56,87
Michigan,Keweenaw,2020,2,18
Michigan,Lake,2020,56,262
Michigan,Leelanau,2020,0,0
Michigan,Lenawee,2020,36,196
Michigan,Luce,2020,7,53
Michigan,Mackinac,2020,5,90
Michigan,Manistee,2020,26,98
Michigan,Marquette,2020,18,125
Michigan,Mason,2020,43,114
Michigan,Mecosta,2020,72,245
Michigan,Menominee,2020,3,14
Michigan,Missaukee,2020,15,117
Michigan,Montmorency,2020,4,11
Michigan,Newaygo,2020,64,176
Michigan,Oceana,2020,58,192
Michigan,Ogemaw,2020,9,110
Michigan,Ontonagon,2020,3,11
Michigan,Osceola,2020,9,20
Michigan,Oscoda,2020,22,53
Michigan,Otsego,2020,4,24
Michigan,Presque Isle,2020,11,22
Michigan,Sanilac,2020,37,73
Michigan,Schoolcraft,2020,0,2
Michigan,St. Joseph,2020,82,242
Michigan,Tuscola,2020,57,135
Michigan,Van Buren,2020,69,252
Minnesota,Anoka,2020,71,838
Minnesota,Benton,2020,17,127
Minnesota,Blue Earth,2020,33,93
Minnesota,Carlton,2020,13,139
Minnesota,Carver,2020,42,616
Minnesota,Chisago,2020,27,145
Minnesota,Clay,2020,13,83
Minnesota,Dakota,2020,17,39
Minnesota,Dodge,2020,13,113
Minnesota,Fillmore,2020,4,46
Minnesota,Hennepin,2020,40,45
Minnesota,Houston,2020,3,27
Minnesota,Isanti,2020,33,281
Minnesota,Lake,2020,2,48
Minnesota,Le Sueur,2020,16,83
Minnesota,Mille Lacs,2020,30,278
Minnesota,Nicollet,2020,2,59
Minnesota,Olmsted,2020,65,321
Minnesota,Polk,2020,14,103
Minnesota,Ramsey,2020,128,1493
Minnesota,Scott,2020,17,136
Minnesota,Sherburne,2020,43,284
Minnesota,Stearns,2020,21,221
Minnesota,St. Louis,2020,105,514
Minnesota,Wabasha,2020,4,18
Minnesota,Washington,2020,51,785
Minnesota,Wright,2020,91,1098
Minnesota,Aitkin,2020,23,247
Minnesota,Becker,2020,24,120
Minnesota,Beltrami,2020,52,312
Minnesota,Big Stone,2020,3,49
Minnesota,Brown,2020,4,33
Minnesota,Cass,2020,36,511
Minnesota,Chippewa,2020,0,4
Minnesota,Clearwater,2020,13,42
Minnesota,Cook,2020,18,68
Minnesota,Crow Wing,2020,44,273
Minnesota,Douglas,2020,16,184
Minnesota,Faribault,2020,5,27
Minnesota,Freeborn,2020,10,117
Minnesota,Goodhue,2020,12,223
Minnesota,Grant,2020,2,4
Minnesota,Hubbard,2020,24,174
Minnesota,Itasca,2020,32,157
Minnesota,Jackson,2020,4,30
Minnesota,Kanabec,2020,6,96
Minnesota,Kandiyohi,2020,17,202
Minnesota,Kittson,2020,1,0
Minnesota,Koochiching,2020,2,34
Minnesota,Lake of the Woods,2020,1,2
Minnesota,Lincoln,2020,4,4
Minnesota,Lyon,2020,14,34
Minnesota,Marshall,2020,0,4
Minnesota,Martin,2020,6,11
Minnesota,McLeod,2020,9,78
Minnesota,Meeker,2020,20,109
Minnesota,Morrison,2020,20,207
Minnesota,Murray,2020,1,19
Minnesota,Nobles,2020,11,26
Minnesota,Norman,2020,3,48
Minnesota,Otter Tail,2020,26,217
Minnesota,Pennington,2020,2,26
Minnesota,Pine,2020,95,775
Minnesota,Pipestone,2020,8,69
Minnesota,Pope,2020,4,51
Minnesota,Red Lake,2020,4,3
Minnesota,Redwood,2020,7,53
Minnesota,Renville,2020,6,82
Minnesota,Rice,2020,23,137
Minnesota,Rock,2020,7,47
Minnesota,Roseau,2020,7,59
Minnesota,Sibley,2020,2,2
Minnesota,Steele,2020,8,103
Minnesota,Stevens,2020,5,18
Minnesota,Swift,2020,0,2
Minnesota,Todd,2020,19,144
Minnesota,Traverse,2020,1,17
Minnesota,Wadena,2020,12,7
Minnesota,Waseca,2020,8,72
Minnesota,Watonwan,2020,7,44
Minnesota,Wilkin,2020,0,24
Minnesota,Winona,2020,22,80
Minnesota,Yellow Medicine,2020,1,35
Mississippi,DeSoto,2020,55,368
Mississippi,Harrison,2020,44,789
Mississippi,Hinds,2020,78,330
Mississippi,Lamar,2020,51,627
Mississippi,Madison,2020,56,208
Mississippi,Rankin,2020,64,432
Mississippi,Stone,2020,38,160
Mississippi,Tunica,2020,56,446
Mississippi,Alcorn,2020,17,304
Mississippi,Claiborne,2020,32,12
Mississippi,Clay,2020,21,45
Mississippi,George,2020,36,327
Mississippi,Jasper,2020,14,99
Mississippi,Lafayette,2020,34,153
Mississippi,Leake,2020,53,142
Mississippi,Lee,2020,55,631
Mississippi,Leflore,2020,129,269
Mississippi,Lincoln,2020,31,264
Mississippi,Marion,2020,42,131
Mississippi,Monroe,2020,65,177
Mississippi,Pontotoc,2020,68,235
Mississippi,Tishomingo,2020,22,146
Mississippi,Union,2020,24,176
Mississippi,Warren,2020,18,201
Mississippi,Washington,2020,12,241
Missouri,Bates,2020,3,90
Missouri,Boone,2020,107,636
Missouri,Buchanan,2020,45,204
Missouri,Caldwell,2020,20,73
Missouri,Callaway,2020,47,437
Missouri,Cape Girardeau,2020,68,195
Missouri,Cass,2020,91,222
Missouri,Christian,2020,44,243
Missouri,Clay,2020,33,184
Missouri,Clinton,2020,19,69
Missouri,Cole,2020,41,354
Missouri,Dallas,2020,1,40
Missouri,DeKalb,2020,23,64
Missouri,Franklin,2020,42,382
Missouri,Howard,2020,17,40
Missouri,Jackson,2020,104,484
Missouri,Jasper,2020,96,596
Missouri,Jefferson,2020,532,2497
Missouri,Lafayette,2020,0,54
Missouri,Lincoln,2020,115,183
Missouri,Newton,2020,74,619
Missouri,Osage,2020,3,140
Missouri,Platte,2020,44,288
Missouri,Ray,2020,91,80
Missouri,St. Charles,2020,0,0
Missouri,St. Charles County Police Department,2020,178,838
Missouri,St. Louis County Police Department,2020,2001,7772
Missouri,Warren,2020,63,207
Missouri,Adair,2020,8,91
Missouri,Atchison,2020,2,5
Missouri,Audrain,2020,29,122
Missouri,Benton,2020,36,191
Missouri,Butler,2020,68,608
Missouri,Camden,2020,98,393
Missouri,Carter,2020,36,36
Missouri,Cedar,2020,44,97
Missouri,Clark,2020,13,82
Missouri,Crawford,2020,16,220
Missouri,Dent,2020,13,65
Missouri,Douglas,2020,14,35
Missouri,Gasconade,2020,36,124
Missouri,Gentry,2020,2,26
Missouri,Grundy,2020,3,19
Missouri,Henry,2020,48,206
Missouri,Hickory,2020,3,67
Missouri,Holt,2020,3,44
Missouri,Howell,2020,91,380
Missouri,Iron,2020,12,63
Missouri,Johnson,2020,25,263
Missouri,Lawrence,2020,29,235
Missouri,Lewis,2020,8,55
Missouri,Livingston,2020,3,17
Missouri,Madison,2020,1,19
Missouri,McDonald,2020,63,170
Missouri,Mississippi,2020,5,30
Missouri,Monroe,2020,13,27
Missouri,Montgomery,2020,0,47
Missouri,New Madrid,2020,24,84
Missouri,Nodaway,2020,1,54
Missouri,Oregon,2020,22,59
Missouri,Pemiscot,2020,27,90
Missouri,Perry,2020,28,29
Missouri,Pettis,2020,18,34
Missouri,Phelps,2020,41,238
Missouri,Pike,2020,19,91
Missouri,Pulaski,2020,51,177
Missouri,Ralls,2020,16,65
Missouri,Randolph,2020,22,79
Missouri,Ripley,2020,3,100
Missouri,Saline,2020,58,57
Missouri,Schuyler,2020,4,67
Missouri,Shannon,2020,17,26
Missouri,Shelby,2020,0,17
Missouri,St. Clair,2020,24,133
Missouri,Ste. Genevieve,2020,54,133
Missouri,Stoddard,2020,26,217
Missouri,Stone,2020,181,302
Missouri,Taney,2020,75,219
Missouri,Washington,2020,91,457
Missouri,Wayne,2020,17,157
Missouri,Worth,2020,4,12
Missouri,Wright,2020,19,50
Montana,Carbon,2020,14,61
Montana,Cascade,2020,93,262
Montana,Missoula,2020,104,280
Montana,Stillwater,2020,25,50
Montana,Yellowstone,2020,147,809
Montana,Beaverhead,2020,0,1
Montana,Big Horn,2020,72,213
Montana,Blaine,2020,7,9
Montana,Broadwater,2020,22,40
Montana,Butte-Silver Bow,2020,142,
Montana,Carter,2020,0,0
Montana,Chouteau,2020,4,4
Montana,Custer,2020,4,6
Montana,Dawson,2020,5,41
Montana,Deer Lodge,2020,17,189
Montana,Fergus,2020,11,19
Montana,Flathead,2020,191,800
Montana,Gallatin,2020,127,400
Montana,Garfield,2020,1,3
Montana,Glacier,2020,12,37
Montana,Golden Valley,2020,2,0
Montana,Granite,2020,2,17
Montana,Hill,2020,30,106
Montana,Jefferson,2020,25,89
Montana,Lake,2020,135,335
Montana,Lewis and Clark,2020,90,317
Montana,Liberty,2020,0,0
Montana,Lincoln,2020,17,44
Montana,Madison,2020,8,39
Montana,McCone,2020,0,1
Montana,Meagher,2020,1,5
Montana,Mineral,2020,18,36
Montana,Musselshell,2020,27,38
Montana,Park,2020,11,43
Montana,Phillips,2020,21,37
Montana,Pondera,2020,6,9
Montana,Powder River,2020,0,0
Montana,Powell,2020,,15
Montana,Prairie,2020,11,2
Montana,Ravalli,2020,101,350
Montana,Richland,2020,14,28
Montana,Roosevelt,2020,53,61
Montana,Rosebud,2020,4,12
Montana,Sanders,2020,7,52
Montana,Sheridan,2020,10,39
Montana,Sweet Grass,2020,20,36
Montana,Teton,2020,13,31
Montana,Toole,2020,41,45
Montana,Valley,2020,14,38
Montana,Wheatland,2020,2,1
Montana,Wibaux,2020,1,0
Nebraska,Cass,2020,22,182
Nebraska,Dixon,2020,5,26
Nebraska,Douglas,2020,78,507
Nebraska,Hall,2020,31,101
Nebraska,Saunders,2020,12,49
Nebraska,Washington,2020,4,50
Nebraska,Adams,2020,11,82
Nebraska,Boone,2020,3,19
Nebraska,Box Butte,2020,1,9
Nebraska,Buffalo,2020,19,110
Nebraska,Cheyenne,2020,9,11
Nebraska,Custer,2020,0,20
Nebraska,Dawes,2020,0,5
Nebraska,Fillmore,2020,8,12
Nebraska,Franklin,2020,0,18
Nebraska,Frontier,2020,5,28
Nebraska,Gage,2020,20,37
Nebraska,Gosper,2020,2,11
Nebraska,Johnson,2020,11,17
Nebraska,Kearney,2020,9,29
Nebraska,Keith,2020,5,20
Nebraska,Keya Paha,2020,0,0
Nebraska,Knox,2020,0,29
Nebraska,Lincoln,2020,11,82
Nebraska,Madison,2020,11,15
Nebraska,Nemaha,2020,7,29
Nebraska,Pawnee,2020,3,21
Nebraska,Perkins,2020,4,20
Nebraska,Phelps,2020,7,22
Nebraska,Saline,2020,12,23
Nebraska,Thayer,2020,9,19
Nebraska,Valley,2020,3,4
Nebraska,Wayne,2020,3,16
Nevada,Carson City,2020,216,617
Nevada,Storey,2020,36,86
Nevada,Washoe,2020,241,722
Nevada,Churchill,2020,26,175
Nevada,Douglas,2020,54,531
Nevada,Elko,2020,86,192
Nevada,Humboldt,2020,28,68
Nevada,Lander,2020,50,88
Nevada,Lincoln,2020,1,36
Nevada,Lyon,2020,153,521
Nevada,Nye,2020,168,677
Nevada,Pershing,2020,49,27
Nevada,White Pine,2020,26,81
New Hampshire,Strafford,2020,1,0
New Hampshire,Carroll,2020,3,51
New Hampshire,Cheshire,2020,2,8
New Hampshire,Grafton,2020,8,1
New Hampshire,Merrimack,2020,0,0
New Jersey,Atlantic,2020,0,0
New Jersey,Bergen,2020,0,0
New Jersey,Burlington,2020,0,0
New Jersey,Camden,2020,2,11
New Jersey,Cape May,2020,0,0
New Jersey,Cumberland,2020,0,0
New Jersey,Essex,2020,90,108
New Jersey,Gloucester,2020,0,0
New Jersey,Hudson,2020,0,0
New Jersey,Hunterdon,2020,0,0
New Jersey,Mercer,2020,4,4
New Jersey,Middlesex,2020,0,0
New Jersey,Monmouth,2020,3,0
New Jersey,Morris,2020,0,0
New Jersey,Ocean,2020,2,2
New Jersey,Passaic,2020,0,0
New Jersey,Salem,2020,0,0
New Jersey,Somerset,2020,2,0
New Jersey,Sussex,2020,0,0
New Jersey,Union,2020,0,0
New Jersey,Warren,2020,0,0
New Mexico,Dona Ana,2020,305,978
New Mexico,San Juan,2020,186,358
New Mexico,Valencia,2020,178,601
New Mexico,Curry,2020,16,104
New Mexico,Eddy,2020,73,544
New York,Albany,2020,12,111
New York,Broome,2020,34,460
New York,Chemung,2020,9,172
New York,Dutchess,2020,34,376
New York,Erie,2020,52,570
New York,Herkimer,2020,0,0
New York,Jefferson,2020,10,190
New York,Madison,2020,20,98
New York,Monroe,2020,134,2014
New York,Nassau,2020,1304,8572
New York,Niagara,2020,28,536
New York,Oneida,2020,47,245
New York,Onondaga,2020,219,1686
New York,Ontario,2020,58,705
New York,Orange,2020,2,15
New York,Oswego,2020,35,256
New York,Putnam,2020,12,117
New York,Rensselaer,2020,20,147
New York,Schenectady,2020,4,10
New York,Schoharie,2020,4,37
New York,Suffolk,2020,18,0
New York,Suffolk County Police Department,2020,1118,14907
New York,Tioga,2020,14,118
New York,Tompkins,2020,27,242
New York,Ulster,2020,5,115
New York,Warren,2020,32,304
New York,Westchester Public Safety,2020,15,150
New York,Yates,2020,10,123
New York,Allegany,2020,0,1
New York,Columbia,2020,26,253
New York,Delaware,2020,30,159
New York,Essex,2020,1,1
New York,Fulton,2020,13,243
New York,Genesee,2020,26,231
New York,Greene,2020,11,23
New York,Hamilton,2020,0,10
New York,Montgomery,2020,6,238
New York,Schuyler,2020,6,9
New York,Seneca,2020,7,81
New York,Steuben,2020,10,73
New York,St. Lawrence,2020,8,19
New York,Sullivan,2020,23,222
New York,Wyoming,2020,20,128
North Carolina,Alamance,2020,147,576
North Carolina,Alexander,2020,60,429
North Carolina,Anson,2020,35,209
North Carolina,Buncombe,2020,216,1808
North Carolina,Cabarrus,2020,52,675
North Carolina,Caldwell,2020,60,950
North Carolina,Camden,2020,13,53
North Carolina,Catawba,2020,150,1050
North Carolina,Craven,2020,142,767
North Carolina,Currituck,2020,70,283
North Carolina,Davidson,2020,83,1305
North Carolina,Durham,2020,101,622
North Carolina,Edgecombe,2020,140,346
North Carolina,Forsyth,2020,254,1568
North Carolina,Franklin,2020,106,531
North Carolina,Gaston,2020,18,4
North Carolina,Gaston County Police Department,2020,229,1075
North Carolina,Gates,2020,16,89
North Carolina,Granville,2020,41,287
North Carolina,Guilford,2020,227,988
North Carolina,Harnett,2020,229,1552
North Carolina,Haywood,2020,77,831
North Carolina,Iredell,2020,140,793
North Carolina,Johnston,2020,136,1471
North Carolina,Lincoln,2020,143,1003
North Carolina,Madison,2020,16,164
North Carolina,New Hanover,2020,143,1304
North Carolina,Onslow,2020,162,1427
North Carolina,Orange,2020,65,414
North Carolina,Pamlico,2020,26,196
North Carolina,Person,2020,54,303
North Carolina,Pitt,2020,177,765
North Carolina,Rockingham,2020,81,639
North Carolina,Rowan,2020,185,1100
North Carolina,Union,2020,206,1850
North Carolina,Wake,2020,254,1258
North Carolina,Wayne,2020,176,1145
North Carolina,Yadkin,2020,46,456
North Carolina,Ashe,2020,36,200
North Carolina,Avery,2020,25,124
North Carolina,Bertie,2020,7,43
North Carolina,Bladen,2020,137,498
North Carolina,Carteret,2020,85,604
North Carolina,Caswell,2020,18,121
North Carolina,Cherokee,2020,72,949
North Carolina,Chowan,2020,19,87
North Carolina,Cleveland,2020,138,690
North Carolina,Dare,2020,23,261
North Carolina,Duplin,2020,77,851
North Carolina,Greene,2020,49,234
North Carolina,Hertford,2020,22,146
North Carolina,Jackson,2020,95,886
North Carolina,McDowell,2020,65,666
North Carolina,Mitchell,2020,7,33
North Carolina,Montgomery,2020,49,247
North Carolina,Moore,2020,58,595
North Carolina,Pasquotank,2020,88,266
North Carolina,Polk,2020,15,218
North Carolina,Richmond,2020,188,1059
North Carolina,Robeson,2020,1035,2412
North Carolina,Sampson,2020,140,767
North Carolina,Scotland,2020,42,190
North Carolina,Stanly,2020,47,389
North Carolina,Surry,2020,97,778
North Carolina,Swain,2020,36,310
North Carolina,Transylvania,2020,37,214
North Carolina,Vance,2020,199,465
North Carolina,Watauga,2020,20,185
North Carolina,Wilkes,2020,134,659
North Carolina,Wilson,2020,44,291
North Carolina,Yancey,2020,12,187
North Dakota,Burleigh,2020,28,121
North Dakota,Cass,2020,17,152
North Dakota,Grand Forks,2020,16,91
North Dakota,Morton,2020,5,84
North Dakota,Oliver,2020,0,3
North Dakota,Adams,2020,1,19
North Dakota,Barnes,2020,6,25
North Dakota,Benson,2020,1,11
North Dakota,Billings,2020,1,3
North Dakota,Bottineau,2020,3,56
North Dakota,Bowman,2020,0,4
North Dakota,Burke,2020,1,0
North Dakota,Cavalier,2020,4,17
North Dakota,Dickey,2020,0,6
North Dakota,Divide,2020,2,19
North Dakota,Dunn,2020,0,8
North Dakota,Eddy,2020,0,17
North Dakota,Emmons,2020,2,44
North Dakota,Foster,2020,0,6
North Dakota,Golden Valley,2020,3,3
North Dakota,Grant,2020,0,8
North Dakota,Griggs,2020,0,12
North Dakota,Hettinger,2020,4,17
North Dakota,Kidder,2020,0,6
North Dakota,Lamoure,2020,1,8
North Dakota,Logan,2020,0,11
North Dakota,McHenry,2020,24,40
North Dakota,McIntosh,2020,0,4
North Dakota,McKenzie,2020,25,116
North Dakota,McLean,2020,5,91
North Dakota,Mercer,2020,2,30
North Dakota,Mountrail,2020,3,72
North Dakota,Nelson,2020,0,25
North Dakota,Pembina,2020,6,42
North Dakota,Pierce,2020,3,22
North Dakota,Ramsey,2020,3,23
North Dakota,Ransom,2020,2,30
North Dakota,Renville,2020,3,11
North Dakota,Richland,2020,7,91
North Dakota,Rolette,2020,5,9
North Dakota,Sargent,2020,2,11
North Dakota,Sheridan,2020,0,4
North Dakota,Sioux,2020,0,0
North Dakota,Slope,2020,0,0
North Dakota,Stark,2020,3,76
North Dakota,Steele,2020,0,4
North Dakota,Stutsman,2020,4,53
North Dakota,Towner,2020,2,23
North Dakota,Traill,2020,1,24
North Dakota,Walsh,2020,6,78
North Dakota,Ward,2020,45,123
North Dakota,Williams,2020,9,138
Ohio,"Allen4,",2020,,523
Ohio,Belmont,2020,51,152
Ohio,Carroll,2020,6,63
Ohio,Clark,2020,53,713
Ohio,Clermont,2020,82,838
Ohio,Delaware,2020,45,874
Ohio,Fairfield,2020,56,930
Ohio,Fulton,2020,10,176
Ohio,Greene,2020,40,349
Ohio,Hocking,2020,29,321
Ohio,Jefferson,2020,18,56
Ohio,Lake,2020,275,282
Ohio,Lawrence,2020,66,377
Ohio,Licking,2020,67,692
Ohio,Lorain,2020,68,448
Ohio,Lucas,2020,83,609
Ohio,Madison,2020,23,225
Ohio,Mahoning,2020,5,56
Ohio,Medina,2020,12,277
Ohio,Miami,2020,28,325
Ohio,Montgomery,2020,305,968
Ohio,Morrow,2020,25,67
Ohio,Perry,2020,4,49
Ohio,Pickaway,2020,28,579
Ohio,Richland,2020,67,607
Ohio,Stark,2020,131,1634
Ohio,Summit,2020,86,988
Ohio,Trumbull,2020,21,181
Ohio,Union,2020,31,179
Ohio,Wood,2020,29,234
Ohio,Adams,2020,6,156
Ohio,Ashland,2020,28,105
Ohio,Ashtabula,2020,43,417
Ohio,Athens,2020,14,342
Ohio,Auglaize,2020,6,57
Ohio,Champaign,2020,20,173
Ohio,Clinton,2020,16,79
Ohio,Columbiana,2020,32,306
Ohio,Coshocton,2020,72,472
Ohio,Crawford,2020,6,79
Ohio,Defiance,2020,10,96
Ohio,Erie,2020,8,139
Ohio,Fayette,2020,25,277
Ohio,Gallia,2020,20,264
Ohio,Hancock,2020,31,190
Ohio,Hardin,2020,13,60
Ohio,Harrison,2020,8,33
Ohio,Henry,2020,17,142
Ohio,Highland,2020,43,330
Ohio,Jackson,2020,41,183
Ohio,Logan,2020,27,135
Ohio,Meigs,2020,22,245
Ohio,Mercer,2020,6,49
Ohio,Monroe,2020,10,27
Ohio,Morgan,2020,34,107
Ohio,Muskingum,2020,110,607
Ohio,Paulding,2020,11,159
Ohio,Pike,2020,55,536
Ohio,Preble,2020,13,173
Ohio,Putnam,2020,21,79
Ohio,Ross,2020,106,1183
Ohio,Scioto,2020,36,531
Ohio,Shelby,2020,4,126
Ohio,Tuscarawas,2020,40,260
Ohio,Van Wert,2020,20,81
Ohio,Vinton,2020,9,85
Ohio,Washington,2020,16,213
Oklahoma,Canadian,2020,21,138
Oklahoma,Cleveland,2020,43,213
Oklahoma,Comanche,2020,13,130
Oklahoma,Cotton,2020,9,23
Oklahoma,Creek,2020,52,360
Oklahoma,Garfield,2020,14,116
Oklahoma,Grady,2020,37,277
Oklahoma,Lincoln,2020,55,325
Oklahoma,Logan,2020,45,410
Oklahoma,McClain,2020,32,235
Oklahoma,Oklahoma,2020,45,189
Oklahoma,Okmulgee,2020,41,158
Oklahoma,Osage,2020,42,321
Oklahoma,Pawnee,2020,30,125
Oklahoma,Rogers,2020,128,410
Oklahoma,Sequoyah,2020,61,230
Oklahoma,Tulsa,2020,203,954
Oklahoma,Wagoner,2020,78,317
Oklahoma,Adair,2020,31,132
Oklahoma,Alfalfa,2020,2,39
Oklahoma,Atoka,2020,7,45
Oklahoma,Beaver,2020,4,27
Oklahoma,Beckham,2020,9,80
Oklahoma,Blaine,2020,14,86
Oklahoma,Bryan,2020,39,235
Oklahoma,Caddo,2020,16,129
Oklahoma,Carter,2020,23,179
Oklahoma,Cherokee,2020,77,454
Oklahoma,Choctaw,2020,47,72
Oklahoma,Cimarron,2020,1,9
Oklahoma,Coal,2020,6,15
Oklahoma,Craig,2020,15,108
Oklahoma,Custer,2020,6,97
Oklahoma,Delaware,2020,54,336
Oklahoma,Dewey,2020,14,41
Oklahoma,Ellis,2020,8,70
Oklahoma,Garvin,2020,33,242
Oklahoma,Grant,2020,5,42
Oklahoma,Harmon,2020,1,15
Oklahoma,Harper,2020,2,7
Oklahoma,Haskell,2020,7,73
Oklahoma,Hughes,2020,12,108
Oklahoma,Jackson,2020,9,32
Oklahoma,Jefferson,2020,2,18
Oklahoma,Johnston,2020,25,45
Oklahoma,Kay,2020,19,135
Oklahoma,Kingfisher,2020,8,60
Oklahoma,Kiowa,2020,4,16
Oklahoma,Latimer,2020,12,87
Oklahoma,Le Flore,2020,51,237
Oklahoma,Love,2020,12,119
Oklahoma,Major,2020,7,45
Oklahoma,Marshall,2020,7,192
Oklahoma,Mayes,2020,74,347
Oklahoma,McCurtain,2020,58,319
Oklahoma,McIntosh,2020,37,212
Oklahoma,Murray,2020,4,23
Oklahoma,Muskogee,2020,58,235
Oklahoma,Noble,2020,10,61
Oklahoma,Nowata,2020,5,37
Oklahoma,Okfuskee,2020,14,93
Oklahoma,Ottawa,2020,26,174
Oklahoma,Payne,2020,38,251
Oklahoma,Pittsburg,2020,73,376
Oklahoma,Pontotoc,2020,22,168
Oklahoma,Pottawatomie,2020,43,393
Oklahoma,Pushmataha,2020,16,114
Oklahoma,Roger Mills,2020,10,21
Oklahoma,Seminole,2020,29,323
Oklahoma,Stephens,2020,28,117
Oklahoma,Texas,2020,1,59
Oklahoma,Tillman,2020,2,26
Oklahoma,Washita,2020,11,31
Oklahoma,Woods,2020,5,22
Oklahoma,Woodward,2020,17,63
Oregon,Clackamas,2020,443,4384
Oregon,Deschutes,2020,85,585
Oregon,Josephine,2020,96,322
Oregon,Linn,2020,66,827
Oregon,Multnomah,2020,,1432
Oregon,Polk,2020,42,343
Oregon,Washington,2020,438,2789
Oregon,Yamhill,2020,51,440
Oregon,Baker,2020,7,124
Oregon,Clatsop,2020,44,187
Oregon,Crook,2020,33,87
Oregon,Douglas,2020,218,952
Oregon,Gilliam,2020,3,32
Oregon,Jefferson,2020,9,123
Oregon,Lincoln,2020,49,319
Oregon,Morrow,2020,29,124
Oregon,Sherman,2020,6,46
Oregon,Tillamook,2020,38,327
Oregon,Umatilla,2020,45,387
Oregon,Union,2020,10,202
Oregon,Wallowa,2020,0,48
Oregon,Wasco,2020,30,178
Pennsylvania,Allegheny County Police Department,2020,206,110
Pennsylvania,Washington,2020,2,3
Pennsylvania,Warren,2020,0,0
South Carolina,Anderson,2020,820,4679
South Carolina,Beaufort,2020,455,1879
South Carolina,Berkeley,2020,459,2443
South Carolina,Calhoun,2020,54,235
South Carolina,Chester,2020,125,430
South Carolina,Clarendon,2020,113,628
South Carolina,Dorchester,2020,321,1724
South Carolina,Edgefield,2020,8,137
South Carolina,Fairfield,2020,133,432
South Carolina,Florence,2020,597,2153
South Carolina,Greenville,2020,1865,8471
South Carolina,Horry,2020,1,1
South Carolina,Horry County Police Department,2020,920,4905
South Carolina,Kershaw,2020,180,1242
South Carolina,Lancaster,2020,320,1686
South Carolina,Laurens,2020,239,1121
South Carolina,Lexington,2020,638,5828
South Carolina,Pickens,2020,247,1346
South Carolina,Richland,2020,2115,8728
South Carolina,Saluda,2020,38,186
South Carolina,Spartanburg,2020,997,4808
South Carolina,Sumter,2020,464,1343
South Carolina,York,2020,372,2283
South Carolina,Abbeville,2020,63,285
