FIPS_5digit,State,County,Housing Score
56039,WY,Teton County,71.10418512881205
36073,NY,Orleans County,71.09100559745781
8109,CO,Saguache County,71.06597013402882
12105,FL,Polk County,71.06592603052549
51800,VA,Suffolk city,71.03725552237466
8093,CO,Park County,71.02598092094985
4001,AZ,Apache County,71.02318691785165
1131,AL,Wilcox County,71.00488218361609
8039,CO,Elbert County,70.98532454525363
34015,NJ,Gloucester County,70.91468821673524
48121,TX,Denton County,70.89627459427047
45013,SC,Beaufort County,70.89223640056757
35031,NM,McKinley County,70.87566483512651
45053,SC,Jasper County,70.85644614639307
53029,WA,Island County,70.8539607835087
22061,LA,Lincoln Parish,70.82821824180436
48409,TX,San Patricio County,70.81700894671859
17077,IL,Jackson County,70.81204503890113
37021,NC,Buncombe County,70.80964670245034
8071,CO,Las Animas County,70.80005842995287
13151,GA,Henry County,70.79535408440252
48139,TX,Ellis County,70.78104414108886
35001,NM,Bernalillo County,70.77197274160916
24041,MD,Talbot County,70.75549745637872
41035,OR,Klamath County,70.74715871532266
28103,MS,Noxubee County,70.73562362268262
48309,TX,McLennan County,70.7207223437259
8053,CO,Hinsdale County,70.71694894716634
12005,FL,Bay County,70.7014766033301
10003,DE,New Castle County,70.6707520115855
44005,RI,Newport County,70.6644186688042
28119,MS,Quitman County,70.64922733071302
48007,TX,Aransas County,70.60434444625841
42077,PA,Lehigh County,70.59925672045098
37063,NC,Durham County,70.5838843664713
36093,NY,Schenectady County,70.5791625142308
12035,FL,Flagler County,70.54906633843716
50025,VT,Windham County,70.47781971286018
37007,NC,Anson County,70.4656112019575
20209,KS,Wyandotte County,70.45898515844671
37051,NC,Cumberland County,70.42674303244311
25003,MA,Berkshire County,70.4107843068879
37089,NC,Henderson County,70.40774739203113
4017,AZ,Navajo County,70.40446782419905
48215,TX,Hidalgo County,70.38973767814545
5035,AR,Crittenden County,70.38140229666341
8091,CO,Ouray County,70.34814264807397
22073,LA,Ouachita Parish,70.33758223373889
39009,OH,Athens County,70.31553442903123
53057,WA,Skagit County,70.3114135940339
56001,WY,Albany County,70.29209737760229
45039,SC,Fairfield County,70.27115124020912
51770,VA,Roanoke city,70.18426271081749
13013,GA,Barrow County,70.1702925932023
47015,TN,Cannon County,70.14744951350792
48167,TX,Galveston County,69.94780257966832
41007,OR,Clatsop County,69.94726527412158
22033,LA,East Baton Rouge Parish,69.93053923949034
42089,PA,Monroe County,69.92683481205925
13215,GA,Muscogee County,69.89813589588941
13027,GA,Brooks County,69.89716482219964
32029,NV,Storey County,69.8411103603366
49019,UT,Grand County,69.78654639142827
2016,AK,Aleutians West Census Area,69.7233337288862
1065,AL,Hale County,69.72128822498934
8014,CO,Broomfield County,69.67264264960522
41065,OR,Wasco County,69.58830182381956
48347,TX,Nacogdoches County,69.47519107139166
28053,MS,Humphreys County,69.4669845296096
41015,OR,Curry County,69.44534274771875
8041,CO,El Paso County,69.44198715865579
48257,TX,Kaufman County,69.43024623828327
13149,GA,Heard County,69.41871953949835
51610,VA,Falls Church city,69.39144773323076
12039,FL,Gadsden County,69.38783488121783
8015,CO,Chaffee County,69.37645214556717
37115,NC,Madison County,69.33506921669712
4021,AZ,Pinal County,69.28610356627117
55079,WI,Milwaukee County,69.28340089586986
41043,OR,Linn County,69.20473862308828
4007,AZ,Gila County,69.18410758685368
28083,MS,Leflore County,69.17408529977313
48375,TX,Potter County,69.14437134211029
41053,OR,Polk County,69.1308526077066
28097,MS,Montgomery County,69.08015155098708
8019,CO,Clear Creek County,69.03367367836553
41027,OR,Hood River County,69.00498913039897
41029,OR,Jackson County,68.84083121185243
37095,NC,Hyde County,68.83192149040347
6005,CA,Amador County,68.81847889452887
26161,MI,Washtenaw County,68.80953221782482
45035,SC,Dorchester County,68.7960917995382
48135,TX,Ector County,68.73028491175243
53067,WA,Thurston County,68.7156331456613
34037,NJ,Sussex County,68.69985849200644
48303,TX,Lubbock County,68.69496443486786
51177,VA,Spotsylvania County,68.65219120225025
42027,PA,Centre County,68.6481294655621
13097,GA,Douglas County,68.57949821558441
51125,VA,Nelson County,68.56066417903502
37129,NC,New Hanover County,68.54612640938689
2090,AK,Fairbanks North Star Borough,68.44318757055682
47157,TN,Shelby County,68.42269306656858
6021,CA,Glenn County,68.38414117102242
41047,OR,Marion County,68.36630419999008
13191,GA,McIntosh County,68.34747423204878
24021,MD,Frederick County,68.34052157521265
18105,IN,Monroe County,68.32614881081953
4025,AZ,Yavapai County,68.3101399760304
6051,CA,Mono County,68.30502222469127
48355,TX,Nueces County,68.29346521286286
2130,AK,Ketchikan Gateway Borough,68.13618009013703
51061,VA,Fauquier County,68.10250816608202
37071,NC,Gaston County,68.07875860691891
48479,TX,Webb County,68.0687614907692
25005,MA,Bristol County,68.06167668877121
37135,NC,Orange County,68.04430787358467
41017,OR,Deschutes County,67.99813871072452
48329,TX,Midland County,67.98860889875218
24039,MD,Somerset County,67.91355040650572
48029,TX,Bexar County,67.77350840931838
34027,NJ,Morris County,67.76677209605089
22017,LA,Caddo Parish,67.75238880694134
2068,AK,Denali Borough,67.67931172517956
35049,NM,Santa Fe County,67.63608958495557
9160,CT,Northwest Hills Planning Region,67.62259420981401
6103,CA,Tehama County,67.61118358987258
45079,SC,Richland County,67.59499236782943
29510,MO,St. Louis city,67.58704249404649
51840,VA,Winchester city,67.58262166492419
51059,VA,Fairfax County,67.57244816907406
22051,LA,Jefferson Parish,67.55745059199842
53035,WA,Kitsap County,67.55737840840139
27123,MN,Ramsey County,67.47528722777926
13159,GA,Jasper County,67.44944623883576
48439,TX,Tarrant County,67.4222848818438
8051,CO,Gunnison County,67.38409862570892
48471,TX,Walker County,67.37400998682791
28151,MS,Washington County,67.33389502337755
41009,OR,Columbia County,67.31382010769913
28049,MS,Hinds County,67.28384764736582
13051,GA,Chatham County,67.2720870197491
12127,FL,Volusia County,67.19840404778591
32031,NV,Washoe County,67.09539559958243
51153,VA,Prince William County,67.07643162047214
34019,NJ,Hunterdon County,67.05918252890363
6109,CA,Tuolumne County,66.97219074658796
13141,GA,Hancock County,66.944390616447
13245,GA,Richmond County,66.93341970844398
8069,CO,Larimer County,66.92171092185072
28105,MS,Oktibbeha County,66.80365838855626
50011,VT,Franklin County,66.73717308371464
12085,FL,Martin County,66.7090633566937
25013,MA,Hampden County,66.70145548862985
9130,CT,Lower Connecticut River Valley Planning Region,66.65291281737805
22087,LA,St. Bernard Parish,66.59182629179446
51043,VA,Clarke County,66.58685415257563
25011,MA,Franklin County,66.56458186692011
25027,MA,Worcester County,66.55429836546875
42045,PA,Delaware County,66.43366990970149
47037,TN,Davidson County,66.3659908573356
45019,SC,Charleston County,66.3246814153234
6101,CA,Sutter County,66.30902755555091
6043,CA,Mariposa County,66.30083124543991
4013,AZ,Maricopa County,66.29406044512129
1085,AL,Lowndes County,66.27369928988254
8107,CO,Routt County,66.25973594557671
51660,VA,Harrisonburg city,66.1911636004967
23005,ME,Cumberland County,66.14521578904028
26163,MI,Wayne County,66.14037792281553
23031,ME,York County,66.09007418348006
13045,GA,Carroll County,66.07196025947026
6009,CA,Calaveras County,66.03189921797397
53011,WA,Clark County,65.92321983975098
48021,TX,Bastrop County,65.9218659426122
40119,OK,Payne County,65.86422063486837
51830,VA,Williamsburg city,65.82930870534858
44007,RI,Providence County,65.8240670589757
34033,NJ,Salem County,65.74312255139056
41067,OR,Washington County,65.72046404707795
24005,MD,Baltimore County,65.67216206411247
8059,CO,Jefferson County,65.63404520402271
53059,WA,Skamania County,65.60009061961186
33017,NH,Strafford County,65.57695281635543
12069,FL,Lake County,65.41760339567121
12073,FL,Leon County,65.41504134431806
12053,FL,Hernando County,65.3972016236971
12115,FL,Sarasota County,65.35242342245786
42103,PA,Pike County,65.31587638503478
13021,GA,Bibb County,65.29924213566014
12031,FL,Duval County,65.21823939015397
53053,WA,Pierce County,65.17967099493556
12101,FL,Pasco County,65.16754816206549
6107,CA,Tulare County,65.11578615231375
13121,GA,Fulton County,65.10364222140005
8117,CO,Summit County,65.10273321867913
13217,GA,Newton County,64.91796368426913
12081,FL,Manatee County,64.85824809337073
13247,GA,Rockdale County,64.73345796428191
6115,CA,Yuba County,64.71087614982653
30079,MT,Prairie County,64.70586342218101
6089,CA,Shasta County,64.6978671336828
36027,NY,Dutchess County,64.59152260688573
53073,WA,Whatcom County,64.57840964569526
6029,CA,Kern County,64.57174114131897
6031,CA,Kings County,64.55055101807082
13135,GA,Gwinnett County,64.5202665232262
24017,MD,Charles County,64.48587415139369
51013,VA,Arlington County,64.4415708161628
12117,FL,Seminole County,64.43140977442164
34009,NJ,Cape May County,64.21683341954876
48201,TX,Harris County,64.16181744090738
48453,TX,Travis County,64.1004424142892
50013,VT,Grand Isle County,64.06330256271335
48231,TX,Hunt County,63.93928053393595
12111,FL,St. Lucie County,63.9126320318994
41005,OR,Clackamas County,63.900936461532716
53055,WA,San Juan County,63.87482402758056
41033,OR,Josephine County,63.77655553538264
50007,VT,Chittenden County,63.7745242687587
6061,CA,Placer County,63.65468284364535
6033,CA,Lake County,63.507746958457034
34035,NJ,Somerset County,63.4891721430706
34025,NJ,Monmouth County,63.4737073733317
37189,NC,Watauga County,63.42418766033096
34007,NJ,Camden County,63.358791480029936
41039,OR,Lane County,63.23795906053178
36111,NY,Ulster County,63.10607901437189
2100,AK,Haines Borough,63.05142066356617
12071,FL,Lee County,63.0181472558991
48273,TX,Kleberg County,62.97946346608966
53037,WA,Kittitas County,62.906148365701824
51650,VA,Hampton city,62.78752928741184
13255,GA,Spalding County,62.52751391598755
6099,CA,Stanislaus County,62.46584158684735
24031,MD,Montgomery County,62.327850180487964
9180,CT,Southeastern Connecticut Planning Region,62.266630963445316
6017,CA,El Dorado County,62.06538159748334
13089,GA,DeKalb County,61.99387407186186
13095,GA,Dougherty County,61.95110772452684
51700,VA,Newport News city,61.87139566646208
47169,TN,Trousdale County,61.81397729883632
32003,NV,Clark County,61.81332868612321
9110,CT,Capitol Planning Region,61.79967062476953
51600,VA,Fairfax city,61.78506642038716
41071,OR,Yamhill County,61.50174815053868
17031,IL,Cook County,61.25893407622932
51510,VA,Alexandria city,61.23625843425032
28051,MS,Holmes County,61.22327793120262
6077,CA,San Joaquin County,61.17131992031317
41003,OR,Benton County,61.137557011355746
6007,CA,Butte County,61.031132196190725
12057,FL,Hillsborough County,60.890288563824754
12001,FL,Alachua County,60.802542586285576
6025,CA,Imperial County,60.80175450208784
51750,VA,Radford city,60.74744481220604
48041,TX,Brazos County,60.745063376104085
34021,NJ,Mercer County,60.67556686603111
8005,CO,Arapahoe County,60.54916296343302
51685,VA,Manassas Park city,60.54817201359269
12103,FL,Pinellas County,60.283130116667486
6047,CA,Merced County,60.25925167338489
48127,TX,Dimmit County,60.25654893822816
48209,TX,Hays County,60.17223345891495
9140,CT,Naugatuck Valley Planning Region,60.15539777756486
6019,CA,Fresno County,60.09942463785754
6039,CA,Madera County,60.09456027736819
51683,VA,Manassas city,59.96366631151627
12021,FL,Collier County,59.874836932521006
48055,TX,Caldwell County,59.855582508597756
22035,LA,East Carroll Parish,59.77421580886184
6045,CA,Mendocino County,59.72671805713721
8001,CO,Adams County,59.59005033287499
8031,CO,Denver County,59.354510748189696
2150,AK,Kodiak Island Borough,59.34174241250753
53075,WA,Whitman County,59.30386098446374
34029,NJ,Ocean County,59.29194442888054
13059,GA,Clarke County,59.19907690424992
34001,NJ,Atlantic County,59.01259473311697
6057,CA,Nevada County,58.92804794756587
8097,CO,Pitkin County,58.83020426680142
51710,VA,Norfolk city,58.75077004293466
48113,TX,Dallas County,58.58744191997535
34003,NJ,Bergen County,58.36522691254297
6023,CA,Humboldt County,58.28414587635645
51760,VA,Richmond city,58.26247324271159
34023,NJ,Middlesex County,58.22476884825209
36071,NY,Orange County,58.201838714269385
46017,SD,Buffalo County,57.996676274042
12095,FL,Orange County,57.956380863575085
8047,CO,Gilpin County,57.93098251159241
11001,DC,District of Columbia,57.8571362499209
51540,VA,Charlottesville city,57.74129974956688
25001,MA,Barnstable County,57.52716371821449
34039,NJ,Union County,57.52600321694748
36109,NY,Tompkins County,57.51128032334371
41051,OR,Multnomah County,57.02025705197149
34011,NJ,Cumberland County,56.84611748736405
6091,CA,Sierra County,56.6241632080892
2070,AK,Dillingham Census Area,56.53498748565404
33015,NH,Rockingham County,56.35231850280065
8113,CO,San Miguel County,56.26441252289131
53061,WA,Snohomish County,56.16516963988557
2185,AK,North Slope Borough,56.13489257744781
24033,MD,Prince George's County,56.12332665963499
51740,VA,Portsmouth city,55.95975232749813
4005,AZ,Coconino County,55.77425331550618
6067,CA,Sacramento County,55.722035438427795
8013,CO,Boulder County,55.63420117046572
53033,WA,King County,55.54472723039388
12097,FL,Osceola County,55.363721536439996
2290,AK,Yukon-Koyukuk Census Area,55.018240831288836
6095,CA,Solano County,54.49928801090048
42101,PA,Philadelphia County,53.746209205614896
6065,CA,Riverside County,53.7336427360385
6069,CA,San Benito County,53.69811962919411
36059,NY,Nassau County,53.62161366828303
8079,CO,Mineral County,53.45692915834239
22071,LA,Orleans Parish,53.297625557478646
13063,GA,Clayton County,53.17404996226655
15001,HI,Hawaii County,53.0091499882338
25007,MA,Dukes County,52.90981413820462
9170,CT,South Central Connecticut Planning Region,52.858191565588065
51670,VA,Hopewell city,52.81160456765964
25017,MA,Middlesex County,52.71897612522864
8037,CO,Eagle County,52.66920617287462
51630,VA,Fredericksburg city,52.62954427321776
6113,CA,Yolo County,52.404270901429676
36103,NY,Suffolk County,52.34651623488424
36079,NY,Putnam County,52.14931075355728
25019,MA,Nantucket County,51.89853147185916
25021,MA,Norfolk County,51.89154881835499
12099,FL,Palm Beach County,51.77831606129562
25023,MA,Plymouth County,51.539563067457344
46102,SD,Oglala Lakota County,51.483422620128664
6071,CA,San Bernardino County,51.303131363057155
32009,NV,Esmeralda County,51.274428479186824
6079,CA,San Luis Obispo County,50.58368378445305
36119,NY,Westchester County,49.7195098801753
24510,MD,Baltimore city,49.699785096974885
6097,CA,Sonoma County,49.11409637952743
51730,VA,Petersburg city,48.30428440985313
6013,CA,Contra Costa County,48.01395120584519
34013,NJ,Essex County,47.648899793728354
9190,CT,Western Connecticut Planning Region,47.56762830747368
28143,MS,Tunica County,47.41199107214832
15007,HI,Kauai County,47.19467251332551
6111,CA,Ventura County,46.73933363187071
2188,AK,Northwest Arctic Borough,46.1674476379405
6055,CA,Napa County,45.656490291858866
2158,AK,Kusilvak Census Area,45.58151192262206
6001,CA,Alameda County,45.53745407654106
2180,AK,Nome Census Area,45.15631818181192
34031,NJ,Passaic County,45.137174030017256
12011,FL,Broward County,44.879841137607286
15009,HI,Maui County,44.51615127310971
15003,HI,Honolulu County,43.67196042292807
25009,MA,Essex County,43.66651100440195
12087,FL,Monroe County,43.067349599636266
34017,NJ,Hudson County,42.94049000692202
6085,CA,Santa Clara County,41.25246698136981
36085,NY,Richmond County,40.80572135088234
6073,CA,San Diego County,40.23423077870656
36087,NY,Rockland County,40.0966209707825
36061,NY,New York County,39.992770101457516
9120,CT,Greater Bridgeport Planning Region,39.55652618572086
6059,CA,Orange County,39.49566663179681
12086,FL,Miami-Dade County,37.67988014227884
6053,CA,Monterey County,37.586388263060556
25025,MA,Suffolk County,37.39214386660596
6081,CA,San Mateo County,33.68192895399375
6037,CA,Los Angeles County,33.190020879424516
6083,CA,Santa Barbara County,33.14301142783092
2050,AK,Bethel Census Area,32.89262986072456
6041,CA,Marin County,32.25035989158212
6075,CA,San Francisco County,31.763221369814087
36081,NY,Queens County,30.683592406053233
36047,NY,Kings County,26.084711572521
6087,CA,Santa Cruz County,25.208312475630382
36005,NY,Bronx County,0.0
