par_state,par_county,kid_race,par_pctile,shrunk_xkid_brcbalance2020,county_name
13,291,Hispanic,75,5516,Union
13,291,White,25,3466,Union
13,291,Pooled,75,5343.714285714285,Union
13,291,White,50,4390.5,Union
13,291,White,75,5315,Union
13,291,Pooled,-9,4060.068965517241,Union
13,291,Pooled,25,3450.881355932203,Union
13,291,Pooled,50,4397.297820823244,Union
13,291,Hispanic,50,4379.5,Union
13,291,Hispanic,25,3243,Union
13,291,Hispanic,-9,4379.5,Union
13,293,Asian,50,7695,Upson
13,293,Black,75,4408,Upson
13,293,White,50,3847,Upson
13,293,Black,25,1985,Upson
13,293,White,75,4850,Upson
13,293,White,25,2844,Upson
13,293,Pooled,75,4998.393700787402,Upson
13,293,Hispanic,75,6849,Upson
13,293,Black,50,3196.5,Upson
13,293,White,-9,3763.416666666667,Upson
13,293,Black,-9,2216.989361702128,Upson
13,293,Hispanic,-9,5564,Upson
13,293,Asian,75,8557,Upson
13,293,Asian,-9,7695,Upson
13,293,Asian,25,6833,Upson
13,293,Hispanic,50,5564,Upson
13,293,Pooled,50,3806.131827972176,Upson
13,293,Hispanic,25,4279,Upson
13,293,Pooled,-9,3479.111428571428,Upson
13,293,Pooled,25,2613.869955156951,Upson
13,295,Hispanic,75,4141,Walker
13,295,White,-9,3397.174496644295,Walker
13,295,Hispanic,25,2201,Walker
13,295,Asian,75,5020,Walker
13,295,Asian,50,4659.5,Walker
13,295,White,75,4593,Walker
13,295,AIAN,75,5053,Walker
13,295,Pooled,-9,3358.589552238806,Walker
13,295,AIAN,-9,4014,Walker
13,295,White,25,2591,Walker
13,295,Black,50,2537,Walker
13,295,AIAN,25,2975,Walker
13,295,Black,75,3479,Walker
13,295,Asian,-9,4659.5,Walker
13,295,Pooled,25,2553.989648033126,Walker
13,295,Hispanic,-9,3082.818181818182,Walker
13,295,Black,25,1595,Walker
13,295,Asian,25,4299,Walker
13,295,Black,-9,2066,Walker
13,295,AIAN,50,4014,Walker
13,295,White,50,3592,Walker
13,295,Hispanic,50,3171,Walker
13,295,Pooled,75,4569.249221183801,Walker
13,295,Pooled,50,3561.619434608464,Walker
13,297,Pooled,25,2792.455732946299,Walton
13,297,White,75,5493,Walton
13,297,Asian,25,4144,Walton
13,297,Hispanic,50,3582,Walton
13,297,Pooled,-9,4004.908950617284,Walton
13,297,AIAN,25,2128,Walton
13,297,Asian,-9,4640,Walton
13,297,White,-9,4445.637254901961,Walton
13,297,Hispanic,25,2430,Walton
13,297,Black,25,1738,Walton
13,297,Black,50,2587,Walton
13,297,Pooled,75,5381.153212520593,Walton
13,297,Hispanic,75,4734,Walton
13,297,Black,75,3436,Walton
13,297,Pooled,50,4086.804472733446,Walton
13,297,White,25,3220,Walton
13,297,White,50,4356.5,Walton
13,297,Hispanic,-9,3582,Walton
13,297,Black,-9,1967.459459459459,Walton
13,297,AIAN,-9,4124.5,Walton
13,297,AIAN,50,4124.5,Walton
13,297,Asian,50,4640,Walton
13,297,AIAN,75,6121,Walton
13,297,Asian,75,5136,Walton
13,299,Pooled,-9,3771.531446540881,Ware
13,299,Hispanic,25,2476,Ware
13,299,White,50,4328.5,Ware
13,299,Asian,50,7589.5,Ware
13,299,Black,25,2337,Ware
13,299,Pooled,25,2844.510366826156,Ware
13,299,Asian,-9,7589.5,Ware
13,299,Hispanic,-9,3185.5,Ware
13,299,White,75,5565,Ware
13,299,Hispanic,75,3895,Ware
13,299,Asian,75,8141,Ware
13,299,White,25,3092,Ware
13,299,Pooled,50,4196.770473932956,Ware
13,299,Pooled,75,5549.030581039755,Ware
13,299,Hispanic,50,3185.5,Ware
13,299,White,-9,4135.296875,Ware
13,299,Black,50,3816,Ware
13,299,Black,-9,2759.571428571428,Ware
13,299,Black,75,5295,Ware
13,299,Asian,25,7038,Ware
13,301,Black,75,3452,Warren
13,301,Black,-9,2164.95652173913,Warren
13,301,Black,50,2673,Warren
13,301,White,75,5379,Warren
13,301,Black,25,1894,Warren
13,301,White,-9,3933.705882352941,Warren
13,301,Pooled,-9,2642.238095238095,Warren
13,301,Pooled,25,2038.574468085106,Warren
13,301,Pooled,50,3227.037234042553,Warren
13,301,White,50,4014,Warren
13,301,White,25,2649,Warren
13,301,Pooled,75,4415.5,Warren
13,303,Hispanic,25,2941,Washington
13,303,White,75,5361,Washington
13,303,Hispanic,75,4072,Washington
13,303,Pooled,25,2343.496855345912,Washington
13,303,Black,75,3937,Washington
13,303,White,25,3096,Washington
13,303,White,50,4228.5,Washington
13,303,Black,-9,2303.68992248062,Washington
13,303,Pooled,-9,3299.076305220884,Washington
13,303,Pooled,75,4987.266666666666,Washington
13,303,Black,50,2970.5,Washington
13,303,Black,25,2004,Washington
13,303,Hispanic,50,3506.5,Washington
13,303,White,-9,4430.732142857143,Washington
13,303,Hispanic,-9,3506.5,Washington
13,303,Pooled,50,3665.381761006289,Washington
13,305,Pooled,50,3646.091511774895,Wayne
13,305,Hispanic,25,3226,Wayne
13,305,Black,-9,1993.625,Wayne
13,305,Pooled,-9,3440.847305389222,Wayne
13,305,Black,25,1762,Wayne
13,305,White,50,3821,Wayne
13,305,White,75,4667,Wayne
13,305,Hispanic,-9,3907,Wayne
13,305,Asian,-9,5885.5,Wayne
13,305,White,25,2975,Wayne
13,305,Asian,75,6215,Wayne
13,305,Pooled,75,4639.592452830188,Wayne
13,305,Hispanic,50,3907,Wayne
13,305,Black,75,3615,Wayne
13,305,Asian,25,5556,Wayne
13,305,White,-9,3769.204081632653,Wayne
13,305,Black,50,2688.5,Wayne
13,305,Pooled,25,2652.590570719603,Wayne
13,305,Asian,50,5885.5,Wayne
13,305,Hispanic,75,4588,Wayne
13,307,Black,75,2927,Webster
13,307,White,75,7542,Webster
13,307,White,-9,4825,Webster
13,307,Pooled,25,2072,Webster
13,307,Pooled,50,3598.309523809524,Webster
13,307,Pooled,75,5124.619047619048,Webster
13,307,White,50,4825,Webster
13,307,Black,50,2487.5,Webster
13,307,Pooled,-9,3465.586956521739,Webster
13,307,Black,-9,2419.884615384615,Webster
13,307,White,25,2108,Webster
13,307,Black,25,2048,Webster
13,309,White,-9,3680.272727272727,Wheeler
13,309,Hispanic,-9,4596,Wheeler
13,309,Black,50,3634,Wheeler
13,309,Hispanic,50,4596,Wheeler
13,309,Black,-9,3634,Wheeler
13,309,Hispanic,75,5495,Wheeler
13,309,White,50,4032.5,Wheeler
13,309,White,25,2741,Wheeler
13,309,Pooled,75,5073.75,Wheeler
13,309,Pooled,-9,3863.315789473684,Wheeler
13,309,Pooled,25,2983,Wheeler
13,309,Black,75,4152,Wheeler
13,309,Hispanic,25,3697,Wheeler
13,309,White,75,5324,Wheeler
13,309,Black,25,3116,Wheeler
13,309,Pooled,50,4028.375,Wheeler
13,311,Hispanic,25,3897,White
13,311,Pooled,-9,4378.222222222223,White
13,311,Pooled,75,5607.764705882353,White
13,311,Pooled,50,4548.265331664581,White
13,311,White,75,5402,White
13,311,Black,25,2085,White
13,311,Asian,25,6919,White
13,311,Asian,75,8869,White
13,311,Hispanic,-9,5364.5,White
13,311,Black,-9,3044,White
13,311,Asian,50,7894,White
13,311,Asian,-9,7894,White
13,311,Hispanic,75,6832,White
13,311,White,25,3370,White
13,311,Black,75,4003,White
13,311,White,50,4386,White
13,311,Black,50,3044,White
13,311,Pooled,25,3488.765957446808,White
13,311,White,-9,4194.579710144928,White
13,311,Hispanic,50,5364.5,White
13,313,Hispanic,-9,3079.566666666667,Whitfield
13,313,Pooled,50,4012.057650532293,Whitfield
13,313,Hispanic,75,4592,Whitfield
13,313,AIAN,75,5956,Whitfield
13,313,White,75,5281,Whitfield
13,313,AIAN,25,1764,Whitfield
13,313,Hispanic,25,2858,Whitfield
13,313,AIAN,-9,3860,Whitfield
13,313,White,25,2823,Whitfield
13,313,Black,75,4321,Whitfield
13,313,Black,50,2993,Whitfield
13,313,Black,25,1665,Whitfield
13,313,White,50,4052,Whitfield
13,313,Asian,25,4011,Whitfield
13,313,Pooled,25,2773.691496837667,Whitfield
13,313,White,-9,3918.413043478261,Whitfield
13,313,AIAN,50,3860,Whitfield
13,313,Pooled,75,5250.423804226919,Whitfield
13,313,Asian,75,6855,Whitfield
13,313,Asian,50,5433,Whitfield
13,313,Black,-9,2147.909090909091,Whitfield
13,313,Pooled,-9,3732.598621877692,Whitfield
13,313,Hispanic,50,3725,Whitfield
13,313,Asian,-9,5433,Whitfield
13,315,Pooled,25,2891.070588235294,Wilcox
13,315,White,50,3937.5,Wilcox
13,315,White,25,3065,Wilcox
13,315,White,75,4810,Wilcox
13,315,Pooled,75,4805.021276595745,Wilcox
13,315,Pooled,50,3848.045932415519,Wilcox
13,315,Black,50,3576.5,Wilcox
13,315,Black,25,2361,Wilcox
13,315,Black,75,4792,Wilcox
13,315,Pooled,-9,3572.55303030303,Wilcox
13,315,White,-9,3670.408163265306,Wilcox
13,315,Black,-9,3290.5,Wilcox
13,317,Pooled,75,5929.9,Wilkes
13,317,Hispanic,-9,4459.5,Wilkes
13,317,White,75,6165,Wilkes
13,317,White,25,3712,Wilkes
13,317,Hispanic,75,5260,Wilkes
13,317,Hispanic,50,4459.5,Wilkes
13,317,Pooled,-9,3911.632,Wilkes
13,317,Pooled,50,4445.879411764706,Wilkes
13,317,White,-9,4876.135593220339,Wilkes
13,317,Black,25,2441,Wilkes
13,317,Pooled,25,2961.858823529412,Wilkes
13,317,Black,-9,2854.931034482759,Wilkes
13,317,Black,75,5442,Wilkes
13,317,Black,50,3941.5,Wilkes
13,317,Hispanic,25,3659,Wilkes
13,317,White,50,4938.5,Wilkes
13,319,White,75,4858,Wilkinson
13,319,White,25,3156,Wilkinson
13,319,Hispanic,50,5034,Wilkinson
13,319,Black,-9,2302.545454545455,Wilkinson
13,319,Pooled,25,2674.225225225225,Wilkinson
13,319,Pooled,50,3681.964725288669,Wilkinson
13,319,Hispanic,75,6565,Wilkinson
13,319,Pooled,75,4689.704225352113,Wilkinson
13,319,Black,25,2053,Wilkinson
13,319,Hispanic,-9,5034,Wilkinson
13,319,Black,50,2602,Wilkinson
13,319,Pooled,-9,3460.483516483516,Wilkinson
13,319,Black,75,3151,Wilkinson
13,319,White,-9,3972.96,Wilkinson
13,319,Hispanic,25,3503,Wilkinson
13,319,White,50,4007,Wilkinson
13,321,Hispanic,75,3303,Worth
13,321,Black,-9,2334.20618556701,Worth
13,321,Asian,25,5170,Worth
13,321,White,25,3081,Worth
13,321,Black,50,3028,Worth
13,321,Pooled,-9,3543.430555555556,Worth
13,321,Pooled,75,5226.105263157895,Worth
13,321,Pooled,50,3970.638123806927,Worth
13,321,Black,75,3902,Worth
13,321,White,75,5384,Worth
13,321,White,50,4232.5,Worth
13,321,Hispanic,25,3503,Worth
13,321,Pooled,25,2715.170984455959,Worth
13,321,White,-9,4094.32,Worth
13,321,Asian,-9,6295,Worth
13,321,Asian,75,7420,Worth
13,321,Hispanic,50,3403,Worth
13,321,Black,25,2154,Worth
13,321,Hispanic,-9,3403,Worth
13,321,Asian,50,6295,Worth
15,1,AIAN,50,3335.5,Hawaii
15,1,AIAN,25,2771,Hawaii
15,1,Asian,-9,5999.389830508475,Hawaii
15,1,Black,50,4912,Hawaii
15,1,Hispanic,25,3512,Hawaii
15,1,Pooled,-9,5161.782273603083,Hawaii
15,1,White,75,5333,Hawaii
15,1,Asian,25,5421,Hawaii
15,1,Pooled,75,5839.176706827309,Hawaii
15,1,Asian,50,5908.5,Hawaii
15,1,Hispanic,50,4630,Hawaii
15,1,Hispanic,75,5748,Hawaii
15,1,Hispanic,-9,4245.408,Hawaii
15,1,White,25,4847,Hawaii
15,1,Black,-9,4912,Hawaii
15,1,Pooled,50,5188.125390450692,Hawaii
15,1,Pooled,25,4537.074074074074,Hawaii
15,1,Black,75,6118,Hawaii
15,1,AIAN,75,3900,Hawaii
15,1,Black,25,3706,Hawaii
15,1,White,50,5090,Hawaii
15,1,AIAN,-9,3335.5,Hawaii
15,1,Asian,75,6396,Hawaii
15,1,White,-9,5076.701492537313,Hawaii
15,3,Pooled,75,6153.508887265644,Honolulu
15,3,Hispanic,25,4628,Honolulu
15,3,Pooled,25,5066.564721663313,Honolulu
15,3,Asian,25,5916,Honolulu
15,3,White,25,4909,Honolulu
15,3,Hispanic,75,6091,Honolulu
15,3,Black,25,3769,Honolulu
15,3,AIAN,75,5163,Honolulu
15,3,Asian,75,6684,Honolulu
15,3,AIAN,25,3278,Honolulu
15,3,Hispanic,50,5359.5,Honolulu
15,3,Asian,-9,6364,Honolulu
15,3,White,-9,5538.206081081081,Honolulu
15,3,Pooled,-9,5696.283961066441,Honolulu
15,3,AIAN,50,4220.5,Honolulu
15,3,Asian,50,6300,Honolulu
15,3,Black,50,4544.5,Honolulu
15,3,AIAN,-9,4220.5,Honolulu
15,3,Pooled,50,5610.036804464478,Honolulu
15,3,White,50,5391.5,Honolulu
15,3,White,75,5874,Honolulu
15,3,Black,75,5320,Honolulu
15,3,Black,-9,4379.229508196721,Honolulu
15,3,Hispanic,-9,5310.733333333334,Honolulu
15,7,Asian,-9,7312.089108910891,Kauai
15,7,Hispanic,25,4979,Kauai
15,7,Hispanic,-9,5497.282051282052,Kauai
15,7,Black,75,6041,Kauai
15,7,White,25,4964,Kauai
15,7,Hispanic,75,6168,Kauai
15,7,White,50,5243.5,Kauai
15,7,Pooled,25,5430.095652173913,Kauai
15,7,White,75,5523,Kauai
15,7,Asian,75,7777,Kauai
15,7,AIAN,25,2285,Kauai
15,7,Hispanic,50,5573.5,Kauai
15,7,Pooled,50,6032.289629365645,Kauai
15,7,White,-9,5233.148148148148,Kauai
15,7,Asian,50,7231,Kauai
15,7,Pooled,-9,6050.075949367088,Kauai
15,7,AIAN,75,3481,Kauai
15,7,Black,-9,4250.5,Kauai
15,7,AIAN,50,2883,Kauai
15,7,Pooled,75,6634.483606557377,Kauai
15,7,Asian,25,6685,Kauai
15,7,AIAN,-9,2883,Kauai
15,7,Black,50,4250.5,Kauai
15,7,Black,25,2460,Kauai
15,9,Hispanic,50,4574.5,Maui
15,9,Hispanic,75,5227,Maui
15,9,Black,25,3701,Maui
15,9,Asian,75,6189,Maui
15,9,White,25,4631,Maui
15,9,Black,-9,5146.5,Maui
15,9,Black,75,6592,Maui
15,9,Asian,25,5266,Maui
15,9,Pooled,50,5243.154657377362,Maui
15,9,Asian,-9,5808.079365079365,Maui
15,9,Pooled,-9,5290.740890688259,Maui
15,9,Pooled,25,4700.671597633136,Maui
15,9,AIAN,25,2332,Maui
15,9,Pooled,75,5785.637717121588,Maui
15,9,White,75,5522,Maui
15,9,AIAN,75,4221,Maui
15,9,White,-9,5107.224137931034,Maui
15,9,AIAN,-9,3276.5,Maui
15,9,Hispanic,25,3922,Maui
15,9,Asian,50,5727.5,Maui
15,9,Black,50,5146.5,Maui
15,9,White,50,5076.5,Maui
15,9,Hispanic,-9,4520.125,Maui
15,9,AIAN,50,3276.5,Maui
16,1,Black,50,4022,Ada
16,1,Black,-9,3817.076923076923,Ada
16,1,White,75,4942,Ada
16,1,Hispanic,25,3610,Ada
16,1,Hispanic,50,4364,Ada
16,1,AIAN,75,3016,Ada
16,1,AIAN,-9,2739.695652173913,Ada
16,1,White,25,4119,Ada
16,1,Asian,75,5473,Ada
16,1,White,50,4530.5,Ada
16,1,Black,75,4910,Ada
16,1,White,-9,4649.563451776649,Ada
16,1,Hispanic,75,5118,Ada
16,1,AIAN,25,2606,Ada
16,1,Asian,-9,5410.449275362319,Ada
16,1,Asian,25,5307,Ada
16,1,Hispanic,-9,4244.205607476635,Ada
16,1,Pooled,50,4512.357046017876,Ada
16,1,Pooled,-9,4626.198033707865,Ada
16,1,AIAN,50,2811,Ada
16,1,Asian,50,5390,Ada
16,1,Pooled,25,4073.8280113816,Ada
16,1,Black,25,3134,Ada
16,1,Pooled,75,4950.886080654153,Ada
16,3,White,-9,3680.078947368421,Adams
16,3,Hispanic,75,4038,Adams
16,3,White,75,4476,Adams
16,3,Hispanic,-9,3372,Adams
16,3,Pooled,-9,3588.796296296296,Adams
16,3,Hispanic,50,3372,Adams
16,3,Hispanic,25,2706,Adams
16,3,Pooled,25,3043.58064516129,Adams
16,3,Pooled,50,3683.616409537167,Adams
16,3,Pooled,75,4323.652173913043,Adams
16,3,White,25,3161,Adams
16,3,White,50,3818.5,Adams
16,5,Black,75,5451,Bannock
16,5,White,25,3834,Bannock
16,5,Asian,25,4690,Bannock
16,5,AIAN,50,2385.5,Bannock
16,5,Pooled,50,4379.595795933938,Bannock
16,5,Pooled,-9,4543.896151053013,Bannock
16,5,White,75,5100,Bannock
16,5,AIAN,75,3111,Bannock
16,5,Hispanic,25,3067,Bannock
16,5,Asian,50,5316.5,Bannock
16,5,Asian,-9,5316.5,Bannock
16,5,Black,-9,4610,Bannock
16,5,Black,50,4610,Bannock
16,5,White,-9,4646.05577689243,Bannock
16,5,AIAN,-9,2133.152173913043,Bannock
16,5,Pooled,75,5050.935822637106,Bannock
16,5,Asian,75,5943,Bannock
16,5,AIAN,25,1660,Bannock
16,5,Hispanic,75,4202,Bannock
16,5,Hispanic,50,3634.5,Bannock
16,5,Hispanic,-9,3565.292682926829,Bannock
16,5,Pooled,25,3708.255769230769,Bannock
16,5,Black,25,3769,Bannock
16,5,White,50,4467,Bannock
16,7,Hispanic,75,3257,Bear Lake
16,7,White,75,4573,Bear Lake
16,7,Hispanic,50,3877,Bear Lake
16,7,Pooled,25,4307.48,Bear Lake
16,7,White,25,4291,Bear Lake
16,7,White,50,4432,Bear Lake
16,7,Hispanic,-9,3877,Bear Lake
16,7,Pooled,-9,4410.368421052632,Bear Lake
16,7,White,-9,4450.622641509434,Bear Lake
16,7,Pooled,75,4490.75,Bear Lake
16,7,Pooled,50,4399.115,Bear Lake
16,7,Hispanic,25,4497,Bear Lake
16,9,White,75,5135,Benewah
16,9,Hispanic,25,3966,Benewah
16,9,Pooled,25,3839.964912280702,Benewah
16,9,Hispanic,-9,4745.5,Benewah
16,9,AIAN,75,2701,Benewah
16,9,Pooled,50,4404.05388471178,Benewah
16,9,White,-9,4513.788888888889,Benewah
16,9,Pooled,-9,4361.481132075472,Benewah
16,9,Hispanic,75,5525,Benewah
16,9,AIAN,25,1827,Benewah
16,9,White,50,4564.5,Benewah
16,9,Pooled,75,4968.142857142857,Benewah
16,9,AIAN,-9,2264,Benewah
16,9,Hispanic,50,4745.5,Benewah
16,9,AIAN,50,2264,Benewah
16,9,White,25,3994,Benewah
16,11,Black,-9,3730,Bingham
16,11,AIAN,25,1265,Bingham
16,11,Hispanic,25,3662,Bingham
16,11,Asian,-9,6088,Bingham
16,11,Black,50,3730,Bingham
16,11,Pooled,-9,4670.925970873786,Bingham
16,11,Pooled,75,5261.454545454545,Bingham
16,11,AIAN,75,2973,Bingham
16,11,Asian,50,6088,Bingham
16,11,Hispanic,-9,4037.897727272727,Bingham
16,11,Hispanic,75,5403,Bingham
16,11,Black,25,2725,Bingham
16,11,White,75,5287,Bingham
16,11,AIAN,50,2119,Bingham
16,11,AIAN,-9,1811.56,Bingham
16,11,White,-9,4848.453237410072,Bingham
16,11,White,25,4236,Bingham
16,11,Black,75,4735,Bingham
16,11,Hispanic,50,4532.5,Bingham
16,11,Pooled,25,3994.278645833333,Bingham
16,11,Pooled,50,4627.866595643939,Bingham
16,11,Asian,75,7106,Bingham
16,11,Asian,25,5070,Bingham
16,11,White,50,4761.5,Bingham
16,13,White,25,3957,Blaine
16,13,Hispanic,-9,4575,Blaine
16,13,White,75,5398,Blaine
16,13,Hispanic,75,5603,Blaine
16,13,Pooled,25,3913.342857142857,Blaine
16,13,Hispanic,25,3547,Blaine
16,13,Asian,25,4176,Blaine
16,13,Pooled,-9,4801.875,Blaine
16,13,White,-9,4909.089285714285,Blaine
16,13,Asian,-9,4653.5,Blaine
16,13,Asian,75,5131,Blaine
16,13,White,50,4677.5,Blaine
16,13,Asian,50,4653.5,Blaine
16,13,Hispanic,50,4575,Blaine
16,13,Pooled,75,5388.641509433963,Blaine
16,13,Pooled,50,4650.99218328841,Blaine
16,15,Pooled,25,4267.904761904761,Boise
16,15,Pooled,50,4612.772380952381,Boise
16,15,White,50,4523.5,Boise
16,15,White,-9,4555.657894736843,Boise
16,15,Hispanic,25,4480,Boise
16,15,White,25,4218,Boise
16,15,Pooled,-9,4642.760869565217,Boise
16,15,Hispanic,75,5633,Boise
16,15,Pooled,75,4957.64,Boise
16,15,Hispanic,-9,5056.5,Boise
16,15,Hispanic,50,5056.5,Boise
16,15,White,75,4829,Boise
16,17,Asian,75,6821,Bonner
16,17,Black,-9,3721.5,Bonner
16,17,Pooled,25,4504.973995271867,Bonner
16,17,AIAN,75,3441,Bonner
16,17,Black,75,4197,Bonner
16,17,Hispanic,25,3766,Bonner
16,17,AIAN,50,3287.5,Bonner
16,17,White,75,5306,Bonner
16,17,Asian,25,6015,Bonner
16,17,White,50,4925.5,Bonner
16,17,Black,25,3246,Bonner
16,17,AIAN,25,3134,Bonner
16,17,White,25,4545,Bonner
16,17,Hispanic,50,3663.5,Bonner
16,17,Asian,-9,6418,Bonner
16,17,Hispanic,75,3561,Bonner
16,17,Black,50,3721.5,Bonner
16,17,White,-9,4849.4,Bonner
16,17,AIAN,-9,3287.5,Bonner
16,17,Pooled,-9,4794.532122905028,Bonner
16,17,Hispanic,-9,3663.5,Bonner
16,17,Pooled,75,5212.563139931741,Bonner
16,17,Pooled,50,4858.768567601805,Bonner
16,17,Asian,50,6418,Bonner
16,19,White,-9,4781.605095541401,Bonneville
16,19,White,50,4613.5,Bonneville
16,19,White,75,5131,Bonneville
16,19,AIAN,75,3288,Bonneville
16,19,Black,75,4158,Bonneville
16,19,Asian,75,5965,Bonneville
16,19,Pooled,25,3991.080994386528,Bonneville
16,19,Pooled,75,5133.099401748735,Bonneville
16,19,AIAN,50,2778.5,Bonneville
16,19,Asian,-9,5729.5,Bonneville
16,19,White,25,4096,Bonneville
16,19,Hispanic,50,4401.5,Bonneville
16,19,Pooled,-9,4716.696783625731,Bonneville
16,19,Black,-9,3286,Bonneville
16,19,Asian,25,5494,Bonneville
16,19,Pooled,50,4562.090198067632,Bonneville
16,19,Black,50,3286,Bonneville
16,19,AIAN,-9,2778.5,Bonneville
16,19,Asian,50,5729.5,Bonneville
16,19,Hispanic,25,3384,Bonneville
16,19,Hispanic,-9,3985.652173913043,Bonneville
16,19,Black,25,2414,Bonneville
16,19,AIAN,25,2269,Bonneville
16,19,Hispanic,75,5419,Bonneville
16,21,Hispanic,25,3867,Boundary
16,21,White,25,4799,Boundary
16,21,Hispanic,50,5609,Boundary
16,21,Pooled,-9,4968.557894736842,Boundary
16,21,White,50,5107,Boundary
16,21,White,75,5415,Boundary
16,21,Pooled,25,4617.508474576272,Boundary
16,21,AIAN,-9,3846.5,Boundary
16,21,Pooled,75,5543.888888888889,Boundary
16,21,Pooled,50,5080.69868173258,Boundary
16,21,AIAN,25,3054,Boundary
16,21,Hispanic,-9,5609,Boundary
16,21,AIAN,50,3846.5,Boundary
16,21,AIAN,75,4639,Boundary
16,21,White,-9,5017.329113924051,Boundary
16,21,Hispanic,75,7351,Boundary
16,23,Hispanic,75,3877,Butte
16,23,White,25,4593,Butte
16,23,White,50,5411,Butte
16,23,Hispanic,-9,3546,Butte
16,23,Pooled,75,5532.111111111111,Butte
16,23,White,75,6229,Butte
16,23,Pooled,50,4842.075555555555,Butte
16,23,Pooled,25,4152.04,Butte
16,23,White,-9,5456.444444444444,Butte
16,23,Pooled,-9,4868.615384615385,Butte
16,23,Hispanic,50,3546,Butte
16,23,Hispanic,25,3215,Butte
16,25,White,-9,3548.5,Camas
16,25,White,75,3710,Camas
16,25,Pooled,50,3548.5,Camas
16,25,Pooled,75,3710,Camas
16,25,Pooled,25,3387,Camas
16,25,White,50,3548.5,Camas
16,25,White,25,3387,Camas
16,25,Pooled,-9,3548.5,Camas
16,27,Asian,75,3907,Canyon
16,27,Hispanic,75,4706,Canyon
16,27,AIAN,75,4962,Canyon
16,27,Asian,25,4433,Canyon
16,27,Pooled,25,3440.956978489245,Canyon
16,27,AIAN,25,3259,Canyon
16,27,Pooled,75,4718.514213518635,Canyon
16,27,AIAN,-9,4110.5,Canyon
16,27,White,75,4721,Canyon
16,27,Asian,50,4170,Canyon
16,27,Hispanic,25,2964,Canyon
16,27,Black,-9,4206,Canyon
16,27,Black,75,5261,Canyon
16,27,Pooled,50,4079.73559600394,Canyon
16,27,White,50,4162,Canyon
16,27,Asian,-9,4170,Canyon
16,27,Hispanic,50,3835,Canyon
16,27,White,-9,4154.236111111111,Canyon
16,27,Hispanic,-9,3326.465838509317,Canyon
16,27,Black,50,4206,Canyon
16,27,Pooled,-9,4005.550251256282,Canyon
16,27,White,25,3603,Canyon
16,27,AIAN,50,4110.5,Canyon
16,27,Black,25,3151,Canyon
16,29,Hispanic,25,4580,Caribou
16,29,Pooled,25,4767.553191489362,Caribou
16,29,White,25,4785,Caribou
16,29,Pooled,50,4933.526595744681,Caribou
16,29,Pooled,75,5099.5,Caribou
16,29,Hispanic,75,4273,Caribou
16,29,White,-9,5013.638655462185,Caribou
16,29,Pooled,-9,4976.653543307087,Caribou
16,29,White,75,5143,Caribou
16,29,White,50,4964,Caribou
16,29,Hispanic,50,4426.5,Caribou
16,29,Hispanic,-9,4426.5,Caribou
16,31,Asian,75,6164,Cassia
16,31,Pooled,75,4947.12429378531,Cassia
16,31,Asian,25,5123,Cassia
16,31,Hispanic,50,4488.5,Cassia
16,31,White,50,4783.5,Cassia
16,31,Hispanic,-9,3579.308823529412,Cassia
16,31,White,75,4949,Cassia
16,31,White,25,4618,Cassia
16,31,Pooled,50,4586.575660406168,Cassia
16,31,AIAN,25,2507,Cassia
16,31,Asian,-9,5643.5,Cassia
16,31,Hispanic,75,5725,Cassia
16,31,AIAN,50,2206,Cassia
16,31,Pooled,25,4226.027027027027,Cassia
16,31,Pooled,-9,4545.912280701755,Cassia
16,31,White,-9,4786.126984126984,Cassia
16,31,Hispanic,25,3252,Cassia
16,31,AIAN,-9,2206,Cassia
16,31,Asian,50,5643.5,Cassia
16,31,AIAN,75,1905,Cassia
16,33,White,-9,4874.5,Clark
16,33,Hispanic,75,6013,Clark
16,33,White,25,4623,Clark
16,33,Pooled,-9,4743.75,Clark
16,33,Pooled,75,5569.5,Clark
16,33,Hispanic,25,3213,Clark
16,33,Hispanic,-9,4613,Clark
16,33,White,50,4874.5,Clark
16,33,Pooled,50,4743.75,Clark
16,33,White,75,5126,Clark
16,33,Pooled,25,3918,Clark
16,33,Hispanic,50,4613,Clark
16,35,Hispanic,75,4698,Clearwater
16,35,Hispanic,25,4936,Clearwater
16,35,AIAN,25,1779,Clearwater
16,35,Hispanic,50,4817,Clearwater
