FIPS,County,ec_county,child_ec_county,support_ratio_county,volunteering_rate_county,civic_organizations_county,clustering_county
47185,"White, Tennessee",0.62506998,0.45565,0.99190998,0.076949999,0.01273,0.11297
47187,"Williamson, Tennessee",1.1341701,1.2929,0.94541001,0.074730001,0.02128,0.086819999
47189,"Wilson, Tennessee",0.85267001,0.91118002,0.97368997,0.083580002,0.01332,0.090329997
48001,"Anderson, Texas",0.68866998,0.69498998,0.99404001,0.051320001,0.01543,0.10718
48003,"Andrews, Texas",0.84294999,1.12675,0.99835998,0.039889999,0.01073,0.10767
48005,"Angelina, Texas",0.69543999,0.75809002,0.99642998,0.14041001,0.01405,0.10558
48007,"Aransas, Texas",0.80969,0.80295002,0.98879999,0.09945,0.02668,0.10358
48009,"Archer, Texas",0.87865001,1.06295,0.99176002,0.060090002,0.027279999,0.11293
48011,"Armstrong, Texas",1.07024,,0.98859,0.072999999,0.033229999,0.097560003
48013,"Atascosa, Texas",0.68539,0.81388998,0.98694998,0.06498,0.0090300003,0.099289998
48015,"Austin, Texas",0.82190001,0.97577,0.99119002,0.099059999,0.021400001,0.10921
48017,"Bailey, Texas",0.56537998,0.69050997,0.99754,0.03373,0.01564,0.11395
48019,"Bandera, Texas",0.92465001,0.98097003,0.98369998,0.11108,0.033690002,0.095239997
48021,"Bastrop, Texas",0.66676003,0.92750001,0.96836001,0.057360001,0.017969999,0.09172
48023,"Baylor, Texas",0.84042001,,0.99851,0.04104,0.025180001,0.13619
48025,"Bee, Texas",0.67040998,0.73214,0.99680001,0.03923,0.0109,0.11016
48027,"Bell, Texas",0.77035999,0.95502001,0.97250003,0.047759999,0.0123,0.083070002
48029,"Bexar, Texas",0.71173,0.81053001,0.96619999,0.042479999,0.0099999998,0.077760004
48031,"Blanco, Texas",0.97692001,0.97136003,0.98679,0.077249996,0.060249999,0.099550001
48035,"Bosque, Texas",0.81014001,0.82642001,0.98368001,0.043540001,0.02173,0.096929997
48037,"Bowie, Texas",0.67631,0.90003002,0.99550998,0.087719999,0.01503,0.10942
48039,"Brazoria, Texas",0.83867002,1.1398,0.97718,0.05266,0.01276,0.092320003
48041,"Brazos, Texas",0.82018,1.03677,0.98505002,0.05706,0.015830001,0.097489998
48043,"Brewster, Texas",0.98229998,0.94836003,0.99377,0.13477001,0.036910001,0.10291
48045,"Briscoe, Texas",,,0.99656856,0.069683328,0.047466237,0.10951132
48047,"Brooks, Texas",0.47837001,0.63380003,1.0,0.071520001,0.01147,0.15802
48049,"Brown, Texas",0.76362997,0.78619999,0.99438,0.055830002,0.016140001,0.098569997
48051,"Burleson, Texas",0.79666001,0.89195001,0.99046999,0.11022,0.020129999,0.1041
48053,"Burnet, Texas",0.83811003,0.83336997,0.98861998,0.056779999,0.03064,0.09967
48055,"Caldwell, Texas",0.68268001,0.78467,0.98501003,0.061159998,0.018999999,0.10284
48057,"Calhoun, Texas",0.74904001,0.93730003,0.99715,0.074409999,0.016039999,0.12582999
48059,"Callahan, Texas",0.85600001,0.94797999,0.97992998,0.080410004,0.020950001,0.09567
48061,"Cameron, Texas",0.48561999,0.58761001,0.98868001,0.024180001,0.0078499997,0.083549999
48063,"Camp, Texas",0.69485003,0.64050001,0.99233001,0.043299999,0.01591,0.11674
48065,"Carson, Texas",1.04585,1.19245,0.99342,0.13969,0.01681,0.098569997
48067,"Cass, Texas",0.73061001,0.79054999,0.99572003,0.07429,0.0153,0.12078
48069,"Castro, Texas",0.62001997,0.64477998,0.99603999,0.12924001,0.01189,0.12392
48071,"Chambers, Texas",0.85763001,1.31888,0.98018998,0.082180001,0.01011,0.10181
48073,"Cherokee, Texas",0.64780998,0.70033997,0.99325001,0.062100001,0.01389,0.10625
48075,"Childress, Texas",0.78938001,0.90996999,1.0,0.0999,0.01667,0.14008
48077,"Clay, Texas",0.90792,0.87352002,0.98550999,0.084849998,0.02778,0.10301
48079,"Cochran, Texas",0.65393001,,0.99848002,0.02585,0.016279999,0.11301
48081,"Coke, Texas",0.9702,,0.99408001,0.083310001,0.029039999,0.097000003
48083,"Coleman, Texas",0.72548997,0.77802002,0.99874997,0.04699,0.020230001,0.11777
48085,"Collin, Texas",1.0616699,1.34808,0.92970997,0.072959997,0.01268,0.08433
48087,"Collingsworth, Texas",0.75351,,1.0,0.058350001,0.02083,0.1435
48089,"Colorado, Texas",0.73430002,0.90377998,0.99664003,0.041080002,0.020500001,0.1209
48091,"Comal, Texas",0.99019003,1.17737,0.96214998,0.074950002,0.01448,0.084940001
48093,"Comanche, Texas",0.74312001,0.85772997,0.99172002,0.054680001,0.01448,0.1123
48095,"Concho, Texas",,,0.98598343,0.030012129,0.013142718,0.10938022
48097,"Cooke, Texas",0.80071998,0.89660001,0.99492002,0.065949999,0.01994,0.10952
48099,"Coryell, Texas",0.83302999,0.93615001,0.96425998,0.06033,0.01362,0.088480003
48101,"Cottle, Texas",,,0.99693525,0.077123918,0.040715389,0.12246575
48103,"Crane, Texas",0.77411997,1.24866,0.99957001,0.021989999,0.01124,0.13330001
48105,"Crockett, Texas",0.75739002,,0.9989,0.0188,0.01102,0.14206
48107,"Crosby, Texas",0.72017002,0.65828001,0.99611002,0.1216,0.02674,0.10676
48109,"Culberson, Texas",0.77182001,,0.99680001,0.01939,0.02747,0.12953
48111,"Dallam, Texas",0.64752001,0.96512002,0.99532998,0.060150001,0.01162,0.11483
48113,"Dallas, Texas",0.63424999,0.77551001,0.96223003,0.040119998,0.01254,0.081050001
48115,"Dawson, Texas",0.63875997,0.69084001,0.99760002,0.0317,0.01374,0.11524
48117,"Deaf Smith, Texas",0.57874,0.64244998,0.99550003,0.028100001,0.0086500002,0.10686
48119,"Delta, Texas",0.83983999,0.75549001,0.99653,0.04854,0.01942,0.11205
48121,"Denton, Texas",0.98328,1.23541,0.93413001,0.06983,0.0095100002,0.086039998
48123,"DeWitt, Texas",0.77981001,1.0150501,0.99728,0.052620001,0.02919,0.11769
48125,"Dickens, Texas",,,0.99418873,0.020331247,0.037488196,0.10460667
48127,"Dimmit, Texas",0.57446003,0.70245999,0.99953997,0.024189999,0.01131,0.14177001
48129,"Donley, Texas",0.91601002,,0.9964,0.042210001,0.026799999,0.11634
48131,"Duval, Texas",0.59026998,0.64345998,0.99852002,0.02203,0.0047300002,0.15853
48133,"Eastland, Texas",0.78671002,0.79961997,0.99554002,0.19414,0.02275,0.11076
48135,"Ector, Texas",0.78214997,1.02469,0.98544002,0.033690002,0.00648,0.079899997
48137,"Edwards, Texas",0.69123,,0.99809998,0.060290001,0.04225,0.12486
48139,"Ellis, Texas",0.82852,1.10686,0.97977,0.0526,0.01481,0.092979997
48141,"El Paso, Texas",0.64658999,0.63757002,0.98031998,0.030540001,0.0088999998,0.076970004
48143,"Erath, Texas",0.86059999,1.00358,0.99031001,0.05517,0.02189,0.097499996
48145,"Falls, Texas",0.56549001,0.57253999,0.99458998,0.079800002,0.017960001,0.12515
48147,"Fannin, Texas",0.83718997,0.92117,0.99036998,0.074019998,0.01956,0.10395
48149,"Fayette, Texas",0.8592,0.86025,0.99566001,0.055659998,0.03029,0.11909
48151,"Fisher, Texas",0.86805999,,0.99471003,0.037780002,0.01922,0.11408
48153,"Floyd, Texas",0.69265002,0.77278,0.99741,0.037330002,0.02201,0.1197
48155,"Foard, Texas",,,0.99752891,0.30873594,0.045566134,0.13127731
48157,"Fort Bend, Texas",0.85812998,1.09045,0.95133001,0.061209999,0.01155,0.088160001
48159,"Franklin, Texas",0.80655003,1.02798,0.99040002,0.079530001,0.022919999,0.10681
48161,"Freestone, Texas",0.76169997,1.06358,0.99535,0.048110001,0.01812,0.11456
48163,"Frio, Texas",0.56471002,0.73572999,0.99791002,0.044989999,0.01086,0.13161001
48165,"Gaines, Texas",0.82081997,1.04704,0.99338001,0.034150001,0.0073899999,0.12389
48167,"Galveston, Texas",0.83270001,1.06902,0.98408002,0.064680003,0.01503,0.094099998
48169,"Garza, Texas",0.75414002,,0.9993,0.073449999,0.016519999,0.14259
48171,"Gillespie, Texas",0.84829998,0.90903997,0.99520999,0.063720003,0.03576,0.10915
48173,"Glasscock, Texas",,,0.9929772,0.027360562,0.026536714,0.10536134
48175,"Goliad, Texas",0.88993001,1.07222,0.99418998,0.11518,0.02909,0.1102
48177,"Gonzales, Texas",0.63777,0.83519,0.99730998,0.047449999,0.019610001,0.12941
48179,"Gray, Texas",0.74809998,0.90900999,0.99739999,0.05768,0.015,0.11206
48181,"Grayson, Texas",0.82727998,0.88861001,0.98870999,0.080679998,0.01702,0.096079998
48183,"Gregg, Texas",0.71904999,0.83604997,0.99206001,0.05779,0.01533,0.09753
48185,"Grimes, Texas",0.82354999,0.8484,0.98860002,0.049600001,0.01633,0.10336
48187,"Guadalupe, Texas",0.85474002,1.04396,0.95104003,0.074510001,0.01049,0.083740003
48189,"Hale, Texas",0.61313999,0.60513002,0.99655002,0.03819,0.01422,0.10454
48191,"Hall, Texas",,,0.99845695,0.035253618,0.02905078,0.11935971
48193,"Hamilton, Texas",0.85563999,0.84785002,0.99246001,0.11334,0.025319999,0.11004
48195,"Hansford, Texas",0.76011997,0.9601,0.99958998,0.054609999,0.01233,0.1198
48197,"Hardeman, Texas",0.80598998,,1.0,0.043260001,0.028820001,0.14146
48199,"Hardin, Texas",0.91417003,1.12656,0.98760998,0.16384,0.01087,0.10027
48201,"Harris, Texas",0.67668003,0.84483999,0.96063,0.04456,0.0099400003,0.079460002
48203,"Harrison, Texas",0.67927003,0.90170002,0.99408001,0.073100001,0.01781,0.11236
48207,"Haskell, Texas",0.78201997,0.79672003,0.99653,0.090740003,0.01843,0.11638
48209,"Hays, Texas",0.85219002,1.0323,0.94369,0.066320002,0.01292,0.087750003
48211,"Hemphill, Texas",0.8549,1.12142,0.99805999,0.073909998,0.023949999,0.12348
48213,"Henderson, Texas",0.75220001,0.81836998,0.98983002,0.05895,0.01435,0.10026
48215,"Hidalgo, Texas",0.52191001,0.56759,0.98246998,0.020640001,0.0056500002,0.080689996
48217,"Hill, Texas",0.74773002,0.81375003,0.98762,0.049989998,0.017580001,0.099849999
48219,"Hockley, Texas",0.73356003,0.81721002,0.98857999,0.05559,0.0142,0.097730003
48221,"Hood, Texas",0.90656,1.01838,0.97801,0.075620003,0.0187,0.087540001
48223,"Hopkins, Texas",0.79097003,0.91211998,0.99532998,0.039250001,0.016620001,0.10791
48225,"Houston, Texas",0.65561998,0.63554001,0.99926001,0.10482,0.02176,0.12818
48227,"Howard, Texas",0.76109999,0.83973002,0.99879003,0.052900001,0.01368,0.1093
48229,"Hudspeth, Texas",,,0.9957611,0.020763602,0.018998913,0.11338421
48231,"Hunt, Texas",0.82055002,0.90805,0.98333001,0.064659998,0.016209999,0.096179999
48233,"Hutchinson, Texas",0.80466998,1.00674,0.99764001,0.12104,0.01495,0.1175
48235,"Irion, Texas",,,0.98937774,0.23962601,0.024603065,0.097052641
48237,"Jack, Texas",0.82705998,0.90753001,0.99387997,0.18675999,0.029990001,0.11502
48239,"Jackson, Texas",0.83033001,1.0495501,0.99673003,0.072059996,0.01657,0.12579
48241,"Jasper, Texas",0.81098002,0.90985,0.99572998,0.1194,0.01485,0.12203
48243,"Jeff Davis, Texas",,,0.98050743,0.10319689,0.065539166,0.10492659
48245,"Jefferson, Texas",0.67346001,0.89666998,0.99396998,0.10974,0.01104,0.10759
48247,"Jim Hogg, Texas",0.57916999,0.90118003,0.99770999,0.0144,0.0087700002,0.20110001
48249,"Jim Wells, Texas",0.64227998,0.87343001,0.99870002,0.027240001,0.0093200002,0.12355
48251,"Johnson, Texas",0.86857998,0.99857002,0.97065002,0.056740001,0.00966,0.085790001
48253,"Jones, Texas",0.79263997,0.76753002,0.98878002,0.040589999,0.017379999,0.10575
48255,"Karnes, Texas",0.72005999,1.04932,0.99848998,0.0339,0.01503,0.12692
48257,"Kaufman, Texas",0.78201997,0.98645997,0.96099001,0.045430001,0.0125,0.09217
48259,"Kendall, Texas",1.02351,1.21639,0.95951998,0.063069999,0.025459999,0.08969
48265,"Kerr, Texas",0.79914999,0.77078003,0.99285001,0.061099999,0.029239999,0.10011
48267,"Kimble, Texas",0.80001998,,0.99757999,0.1309,0.029759999,0.12724
48271,"Kinney, Texas",,,0.99588811,0.12465426,0.029775431,0.12848695
48273,"Kleberg, Texas",0.73377001,0.84735,0.99475002,0.044360001,0.0138,0.10664
48275,"Knox, Texas",0.77196997,,0.99861997,0.045299999,0.020609999,0.13402
48277,"Lamar, Texas",0.71825999,0.80199999,0.99906999,0.063529998,0.017550001,0.12279
48279,"Lamb, Texas",0.65913999,0.70326,0.99782997,0.049260002,0.01802,0.11922
48281,"Lampasas, Texas",0.85227001,1.01665,0.98717999,0.10355,0.01991,0.10037
48283,"La Salle, Texas",0.58717,0.91895998,0.99699998,0.026179999,0.01262,0.15001
48285,"Lavaca, Texas",0.81727999,0.99168998,0.99690998,0.059039999,0.01723,0.12603
48287,"Lee, Texas",0.82529998,0.88356,0.99777001,0.096320003,0.021360001,0.12182
48289,"Leon, Texas",0.79465997,1.05641,0.99392998,0.067769997,0.022849999,0.10897
48291,"Liberty, Texas",0.70385998,0.95406997,0.98337001,0.07141,0.01271,0.096519999
48293,"Limestone, Texas",0.65666002,0.69102001,0.99812001,0.050949998,0.02159,0.12279
48295,"Lipscomb, Texas",0.80715001,,0.99838001,0.049679998,0.02084,0.12082
48297,"Live Oak, Texas",0.80335999,0.96859002,0.99285001,0.10561,0.01125,0.1173
48299,"Llano, Texas",0.80267,0.86887002,0.98320001,0.068230003,0.02619,0.10117
48303,"Lubbock, Texas",0.76855999,0.92638999,0.99087,0.060309999,0.01373,0.088890001
48305,"Lynn, Texas",0.85031998,0.77876002,0.98991001,0.1035,0.01599,0.10272
48307,"McCulloch, Texas",0.69806999,0.78211999,0.99883997,0.067699999,0.0176,0.1209
48309,"McLennan, Texas",0.68001002,0.86062998,0.99409997,0.043110002,0.01592,0.097290002
48311,"McMullen, Texas",,,0.98908442,0.034565095,0.021424251,0.10449245
48313,"Madison, Texas",0.69716001,0.91503,0.99520999,0.090960003,0.018650001,0.1172
48315,"Marion, Texas",0.76415002,0.7367,0.98745,0.065499999,0.028899999,0.10695
48317,"Martin, Texas",0.87796998,,0.98242998,0.066809997,0.0083699999,0.093350001
48319,"Mason, Texas",0.88789999,,0.99730998,0.032710001,0.02675,0.1218
48321,"Matagorda, Texas",0.71632999,0.82937002,0.99689001,0.056930002,0.0144,0.11797
48323,"Maverick, Texas",0.68305999,0.56156999,0.99721003,0.040580001,0.0038099999,0.10959
48325,"Medina, Texas",0.78584999,0.99941999,0.99033999,0.044969998,0.016480001,0.11019
48327,"Menard, Texas",0.64155,,0.99624997,0.074929997,0.023600001,0.11153
48329,"Midland, Texas",0.84231001,1.1839401,0.98220003,0.04042,0.0104,0.085249998
48331,"Milam, Texas",0.72762001,0.70525002,0.99544001,0.076920003,0.017899999,0.11822
48333,"Mills, Texas",0.85066998,,0.99487001,0.078780003,0.01946,0.10835
48335,"Mitchell, Texas",0.79342997,0.85513997,0.99725997,0.11237,0.02193,0.11715
48337,"Montague, Texas",0.84710002,0.90592003,0.99400002,0.07079,0.02674,0.11339
48339,"Montgomery, Texas",0.84201998,1.05314,0.95810997,0.064309999,0.01141,0.08461
48341,"Moore, Texas",0.62011999,0.83199,0.99735999,0.25261,0.01167,0.11219
48343,"Morris, Texas",0.66114998,0.64529997,0.99221998,0.05951,0.018580001,0.11737
48347,"Nacogdoches, Texas",0.70853001,0.7234,0.99378997,0.078560002,0.01843,0.10582
48349,"Navarro, Texas",0.67293,0.84965003,0.99602002,0.04061,0.01547,0.11227
48351,"Newton, Texas",0.79048997,0.74984002,0.99278998,0.13565999,0.01677,0.12377
48353,"Nolan, Texas",0.71263999,0.82736999,0.99774998,0.04135,0.016589999,0.11052
48355,"Nueces, Texas",0.72533,0.89911002,0.98667997,0.041390002,0.01126,0.083130002
48357,"Ochiltree, Texas",0.66895002,0.77721,0.99827999,0.04414,0.01493,0.12706999
48359,"Oldham, Texas",1.1142499,1.07802,0.99599999,0.044670001,0.01542,0.098580003
48361,"Orange, Texas",0.83389997,1.07574,0.99457997,0.16901,0.01169,0.10948
48363,"Palo Pinto, Texas",0.75871998,0.81923002,0.99383998,0.059179999,0.020810001,0.10654
48365,"Panola, Texas",0.78579998,0.93044001,0.99623001,0.074670002,0.016249999,0.11517
48367,"Parker, Texas",0.97498,1.1877199,0.96673,0.07378,0.01514,0.084700003
48369,"Parmer, Texas",0.61421001,0.91911,0.99444997,0.02345,0.01863,0.10892
48371,"Pecos, Texas",0.81389999,0.84606999,0.99909002,0.029510001,0.01107,0.12729
48373,"Polk, Texas",0.72953999,0.79285002,0.99110001,0.077200003,0.01514,0.10249
48375,"Potter, Texas",0.69432998,0.68997997,0.97873002,0.050299998,0.018959999,0.088090003
48377,"Presidio, Texas",0.8477,,0.99378002,0.069949999,0.023709999,0.11976
48379,"Rains, Texas",0.79636002,0.84789997,0.98784,0.06109,0.02234,0.10362
48381,"Randall, Texas",0.85433,1.33592,0.98338997,0.064089999,0.0077999998,0.087580003
48383,"Reagan, Texas",0.74109,0.87842,0.99675,0.037,0.01215,0.12171
48385,"Real, Texas",0.87980002,,0.99555999,0.049380001,0.042920001,0.11258
48387,"Red River, Texas",0.70543998,0.66964,0.99861997,0.074500002,0.01458,0.12887999
48389,"Reeves, Texas",0.72328001,0.75422001,0.99567002,0.02768,0.00942,0.11479
48391,"Refugio, Texas",0.73110998,0.90605003,0.99777001,0.13958,0.018829999,0.14255001
48395,"Robertson, Texas",0.71644998,0.84170997,0.99620998,0.084770001,0.018209999,0.12388
48397,"Rockwall, Texas",0.94744998,1.353,0.94736999,0.066419996,0.01121,0.082780004
48399,"Runnels, Texas",0.76265001,0.73917001,0.99633998,0.03238,0.026249999,0.11598
48401,"Rusk, Texas",0.72330999,0.88773,0.99318999,0.086089998,0.017790001,0.10858
48403,"Sabine, Texas",0.78754997,0.86264998,0.99708003,0.075379997,0.0147,0.127
48405,"San Augustine, Texas",0.64100999,,0.99616998,0.066600002,0.017550001,0.12805
48407,"San Jacinto, Texas",0.75695002,0.77239001,0.97047001,0.060210001,0.01204,0.095179997
48409,"San Patricio, Texas",0.74300998,0.96794999,0.98303002,0.05319,0.0096300002,0.10159
48411,"San Saba, Texas",0.73303002,0.73276001,0.99732,0.037519999,0.022709999,0.13612001
48413,"Schleicher, Texas",0.78022999,,0.99706,0.045820002,0.01091,0.1223
48415,"Scurry, Texas",0.78162003,0.98558003,0.99725002,0.063979998,0.0163,0.12138
48417,"Shackelford, Texas",0.88690001,,0.99857002,0.05192,0.046020001,0.11885
48419,"Shelby, Texas",0.63335001,0.79010999,0.99777001,0.049369998,0.01086,0.12980001
48421,"Sherman, Texas",0.71311998,,0.99181002,0.09251,0.0065299999,0.10942
48423,"Smith, Texas",0.75515002,0.80592,0.99087,0.059209999,0.019509999,0.095090002
48425,"Somervell, Texas",0.95037001,1.00598,0.98717999,0.074089997,0.028860001,0.09798
48427,"Starr, Texas",0.50836003,0.46836001,0.99761999,0.01111,0.0041399999,0.1087
48429,"Stephens, Texas",0.76441002,0.83745003,0.99752998,0.10432,0.01501,0.14743
48431,"Sterling, Texas",0.95087999,,0.99230999,0.081739999,0.01729,0.10419
48433,"Stonewall, Texas",,,0.99808848,0.033803124,0.0204711,0.13305759
48435,"Sutton, Texas",0.77819997,,1.0,0.050039999,0.028750001,0.11902
48437,"Swisher, Texas",0.66207999,0.70037001,0.99743998,0.083269998,0.016489999,0.125
48439,"Tarrant, Texas",0.75234997,1.02158,0.96616,0.05026,0.0132,0.084660001
48441,"Taylor, Texas",0.80875999,0.93435001,0.99005002,0.04944,0.01585,0.08698
48445,"Terry, Texas",0.63616002,0.78928,0.99778998,0.064000003,0.01362,0.117
48447,"Throckmorton, Texas",,,0.99697036,0.24429174,0.028431563,0.10523897
48449,"Titus, Texas",0.61958998,0.54012001,0.99691999,0.03125,0.0141,0.11777
48451,"Tom Green, Texas",0.78692001,0.93298,0.99374998,0.04493,0.01489,0.091300003
48453,"Travis, Texas",0.81379002,0.91847003,0.94923002,0.079149999,0.01303,0.079379998
48455,"Trinity, Texas",0.75336999,0.71634001,0.98907,0.07632,0.01627,0.10505
48457,"Tyler, Texas",0.84077001,0.86822999,0.99189001,0.13163,0.01853,0.11059
48459,"Upshur, Texas",0.81557,0.82967001,0.98069,0.07045,0.01825,0.095959999
48461,"Upton, Texas",0.88827997,,0.99776,0.088320002,0.01425,0.11622
48463,"Uvalde, Texas",0.61726999,0.5535,0.99760997,0.040229999,0.0125,0.12126
48465,"Val Verde, Texas",0.77535999,0.61698997,0.99647999,0.050299998,0.01064,0.10805
48467,"Van Zandt, Texas",0.86023998,0.92596,0.98961002,0.05934,0.019850001,0.10158
48469,"Victoria, Texas",0.76161999,0.98525,0.99616998,0.05356,0.01265,0.095239997
48471,"Walker, Texas",0.82393003,0.97552001,0.98771,0.056559999,0.02066,0.10431
48473,"Waller, Texas",0.72937,0.94651002,0.96816999,0.054140002,0.01746,0.093979999
48475,"Ward, Texas",0.80839998,1.05514,0.99447,0.071649998,0.00697,0.11711
48477,"Washington, Texas",0.82129002,0.88466001,0.99618,0.083959997,0.024730001,0.11499
48479,"Webb, Texas",0.58604997,0.69700003,0.99216002,0.031060001,0.00422,0.08777
48481,"Wharton, Texas",0.71438003,0.84539998,0.99772,0.040849999,0.01331,0.1248
48483,"Wheeler, Texas",0.83652002,,0.99673003,0.070900001,0.029039999,0.12184
48485,"Wichita, Texas",0.78311002,0.80378002,0.99598002,0.059209999,0.016249999,0.10062
48487,"Wilbarger, Texas",0.68305999,0.81414998,0.99896002,0.05455,0.019850001,0.13643
48489,"Willacy, Texas",0.44778001,0.59086001,0.99681002,0.03026,0.00825,0.11565
48491,"Williamson, Texas",0.99892998,1.08822,0.93181998,0.06622,0.0097099999,0.082869999
48493,"Wilson, Texas",0.84755999,1.1064399,0.98361999,0.0757,0.01307,0.099179998
48495,"Winkler, Texas",0.69106001,0.98720998,0.99260998,0.038800001,0.00361,0.10499
48497,"Wise, Texas",0.91407001,1.04249,0.98098999,0.071280003,0.021570001,0.091849998
48499,"Wood, Texas",0.83902001,0.81160998,0.98900998,0.067829996,0.02241,0.10675
48501,"Yoakum, Texas",0.71538001,1.0057,0.99572998,0.0197,0.0104,0.11845
48503,"Young, Texas",0.78574997,0.86793,0.99693,0.099830002,0.02249,0.12034
48505,"Zapata, Texas",0.49759999,0.45800999,0.99950999,0.01572,0.0043600001,0.18242
48507,"Zavala, Texas",0.48462999,,1.0,0.020710001,0.0071100001,0.15403999
49001,"Beaver, Utah",0.91952002,0.83184999,0.99830002,0.072930001,0.01284,0.14644
49003,"Box Elder, Utah",1.0478801,1.17371,0.98338997,0.056219999,0.01005,0.095289998
49005,"Cache, Utah",1.12169,1.2650599,0.98000997,0.054389998,0.01098,0.092370003
49007,"Carbon, Utah",0.87629998,0.78329998,0.99703997,0.049180001,0.018209999,0.11634
49009,"Daggett, Utah",,,0.9942829,0.026229436,0.064902425,0.09478303
49011,"Davis, Utah",1.13732,1.3685,0.95457,0.062650003,0.0087099997,0.080250002
49013,"Duchesne, Utah",0.93799001,1.09193,0.99563998,0.070929997,0.01281,0.10952
49015,"Emery, Utah",0.94695997,0.99441999,0.99703997,0.037140001,0.021469999,0.12372
49017,"Garfield, Utah",1.00475,1.1526901,0.99330002,0.05531,0.040750001,0.12286
49019,"Grand, Utah",0.92185003,0.64201999,0.99532998,0.16274001,0.024390001,0.10453
49021,"Iron, Utah",1.0498199,1.0898499,0.98532999,0.1016,0.01418,0.096560001
49023,"Juab, Utah",1.103,1.16207,0.99110001,0.06146,0.0076000001,0.11326
49025,"Kane, Utah",1.06046,1.0207,0.99496001,0.09313,0.026149999,0.11474
49027,"Millard, Utah",0.92627001,1.2038,0.99615997,0.045910001,0.0079899998,0.12675001
49029,"Morgan, Utah",1.29125,1.44206,0.98785001,0.048560001,0.01505,0.097309999
49031,"Piute, Utah",,,0.96903539,0.030336926,0.033233091,0.12384947
49033,"Rich, Utah",1.15372,,0.99546999,0.045219999,0.050730001,0.10633
49035,"Salt Lake, Utah",0.96394998,1.19788,0.96723998,0.078089997,0.01011,0.078709997
49037,"San Juan, Utah",0.74239999,0.73957998,0.99337,0.10125,0.02029,0.11271
49039,"Sanpete, Utah",1.02299,0.94397998,0.99344999,0.06216,0.01376,0.11144
49041,"Sevier, Utah",0.98273998,1.0297,0.99599999,0.13404,0.01336,0.1152
49043,"Summit, Utah",1.0624,1.36456,0.96841002,0.072319999,0.02118,0.090700001
49045,"Tooele, Utah",1.0494,1.16029,0.97349,0.073619999,0.00728,0.08568
49047,"Uintah, Utah",0.96320999,1.15599,0.99619001,0.06278,0.01222,0.1058
49049,"Utah, Utah",1.21981,1.39013,0.96968001,0.069799997,0.0041999999,0.075769998
49051,"Wasatch, Utah",1.05335,1.1333801,0.98137999,0.11062,0.01348,0.090800002
49053,"Washington, Utah",1.04377,1.17073,0.98096001,0.070110001,0.0101,0.089170001
49055,"Wayne, Utah",1.00697,,0.99665999,0.064479999,0.04651,0.11756
49057,"Weber, Utah",0.96168,1.0778199,0.97575998,0.058340002,0.0074999998,0.082249999
50001,"Addison, Vermont",1.03784,0.99444997,0.99198997,0.11165,0.03616,0.11277
50003,"Bennington, Vermont",0.80440003,0.82822001,0.99634999,0.10055,0.028589999,0.12028
50005,"Caledonia, Vermont",0.87686998,0.77547997,0.99273002,0.075340003,0.02751,0.11627
50007,"Chittenden, Vermont",1.10281,1.20356,0.98110002,0.092859998,0.022639999,0.096419998
50009,"Essex, Vermont",0.90438002,,0.96139997,0.06019,0.020540001,0.12229
50011,"Franklin, Vermont",0.94081998,0.98462999,0.99282998,0.061409999,0.01639,0.11979
50013,"Grand Isle, Vermont",1.00116,,0.96384001,0.06397,0.034200002,0.10224
50015,"Lamoille, Vermont",0.97904003,0.89216,0.98997998,0.084430002,0.02558,0.11091
50017,"Orange, Vermont",0.91381001,0.80483001,0.98692,0.074040003,0.028929999,0.11611
50019,"Orleans, Vermont",0.81247997,0.66683,0.99680001,0.06611,0.020540001,0.12876
50021,"Rutland, Vermont",0.90890002,0.92277998,0.99550998,0.081,0.02338,0.11293
50023,"Washington, Vermont",0.99014002,0.95454001,0.98935997,0.094920002,0.041099999,0.10699
50025,"Windham, Vermont",0.97283,0.76343,0.98992002,0.10828,0.038040001,0.10752
50027,"Windsor, Vermont",0.98987001,0.87847,0.98592001,0.084820002,0.03334,0.10605
51001,"Accomack, Virginia",0.60536999,0.57979,0.99847001,0.067100003,0.025210001,0.14658999
51003,"Albemarle, Virginia",0.95630997,1.2136101,0.97979999,0.081409998,0.00856,0.09465
51005,"Alleghany, Virginia",0.71134001,0.85478002,0.99886,0.074560001,0.01326,0.15673
51007,"Amelia, Virginia",0.86866999,0.86109,0.98987001,0.06769,0.01857,0.11635
51009,"Amherst, Virginia",0.74804997,0.77709001,0.98909003,0.076099999,0.018030001,0.10898
51011,"Appomattox, Virginia",0.7683,0.74431998,0.99308997,0.078769997,0.020780001,0.12538999
51013,"Arlington, Virginia",1.27232,1.38834,0.86423999,0.078390002,0.01405,0.089060001
51015,"Augusta, Virginia",0.84091997,0.99870998,0.99329001,0.071050003,0.0092000002,0.10113
51017,"Bath, Virginia",0.81326002,,0.99669999,0.06098,0.033849999,0.15154999
51019,"Bedford County, Virginia",0.83568001,0.84821999,0.97780001,0.072520003,0.0219,0.10226
51021,"Bland, Virginia",0.81533998,0.88511002,0.99360001,0.091109999,0.02234,0.13406
51023,"Botetourt, Virginia",0.89207,1.05843,0.97634,0.078429997,0.02036,0.10779
51025,"Brunswick, Virginia",0.62915999,0.55113,0.99734002,0.029960001,0.018309999,0.14617001
